order_item_id,order_id,product_id,quantity,unit_price,discount,total_price
OI017740,ORD06485,PRD00940,9,16873,null,151857
OI017741,ORD02556,PRD01143,2,42903,0,85806
OI017742,ORD01720,PRD00575,5,11150,5,52962
OI017743,ORD02605,PRD00237,3,19309,15,49237
OI017744,ORD04022,PRD00285,4,29662,0,118648
OI017745,ORD05088,PRD01566,7,18420,10,116046
OI017746,ORD04231,PRD00865,9,17335,15,132612
OI017747,ORD01978,PRD00086,8,27925,15,189890
OI017748,ORD05627,PRD00953,5,25382,10,114219
OI017749,ORD02338,PRD00522,7,36755,5,244420
OI017750,ORD08985,PRD00714,5,46172,0,230860
OI017751,ORD03484,PRD00939,6,29291,0,175746
OI017752,ORD08607,PRD01555,7,24598,0,172186
OI017753,ORD09731,PRD01650,8,48211,null,385688
OI017754,ORD03511,PRD01640,10,21336,10,192024
OI017755,ORD01546,PRD00049,3,9607,null,28821
OI017756,ORD08585,PRD00804,6,15391,5,87728
OI017757,ORD05439,PRD00915,4,49309,0,197236
OI017758,ORD01138,PRD00540,10,13312,5,126464
OI017759,ORD03006,PRD00266,2,40221,5,76419
OI017760,ORD02391,PRD01420,6,21417,null,128502
OI017761,ORD04904,PRD01827,7,17454,5,116069
OI017762,ORD09636,PRD01343,9,25127,10,203528
OI017763,ORD03600,PRD01306,8,17157,15,116667
OI017764,ORD09807,PRD00398,6,27906,0,167436
OI017765,ORD09011,PRD00777,5,44555,15,189358
OI017766,ORD01127,PRD01063,8,37819,5,287424
OI017767,ORD07950,PRD01091,3,36909,15,94117
OI017768,ORD03623,PRD01254,6,29505,5,168178
OI017769,ORD03499,PRD01951,3,30425,0,91275
OI017770,ORD09865,PRD01657,3,37685,null,113055
OI017771,ORD03654,PRD01514,6,40878,10,220741
OI017772,ORD02208,PRD01685,8,10919,5,82984
OI017773,ORD01356,PRD01878,4,16086,0,64344
OI017774,ORD04588,PRD00203,1,28202,null,28202
OI017775,ORD00826,PRD00953,7,20210,15,120249
OI017776,ORD06872,PRD01072,4,3927,15,13351
OI017777,ORD01854,PRD01425,10,2633,null,26330
OI017778,ORD00406,PRD01289,5,13367,5,63493
OI017779,ORD05279,PRD01206,9,3080,0,27720
OI017780,ORD02933,PRD00628,6,37385,15,190663
OI017781,ORD07418,PRD00792,5,25974,10,116883
OI017782,ORD09520,PRD01359,3,36936,15,94186
OI017783,ORD08869,PRD01395,8,45362,0,362896
OI017784,ORD06315,PRD01662,3,6945,15,17709
OI017785,ORD01649,PRD00604,9,9751,0,87759
OI017786,ORD06803,PRD01365,5,11267,null,56335
OI017787,ORD00508,PRD00505,8,7273,15,49456
OI017788,ORD02453,PRD01720,9,11394,15,87164
OI017789,ORD05846,PRD00173,6,26490,0,158940
OI017790,ORD01761,PRD00597,6,32220,null,193320
OI017791,ORD07893,PRD01429,9,8576,10,69465
OI017792,ORD03318,PRD00198,6,18280,5,104196
OI017793,ORD09795,PRD00546,4,26571,0,106284
OI017794,ORD04723,PRD00428,9,19169,15,146642
OI017795,ORD01190,PRD00153,6,13706,5,78124
OI017796,ORD09025,PRD01058,5,17365,10,78142
OI017797,ORD03734,PRD00415,7,19521,15,116149
OI017798,ORD06242,PRD00913,6,49938,0,299628
OI017799,ORD08731,PRD00242,3,4796,null,14388
OI017800,ORD02720,PRD01282,8,17084,5,129838
OI017801,ORD00346,PRD00938,8,1715,0,13720
OI017802,ORD02793,PRD00114,4,35820,5,136116
OI017803,ORD02598,PRD00679,9,5264,10,42638
OI017804,ORD08061,PRD01317,2,734,5,1394
OI017805,ORD09744,PRD00743,3,18330,0,54990
OI017806,ORD01207,PRD01177,1,26036,10,23432
OI017807,ORD00219,PRD01400,1,10341,15,8789
OI017808,ORD02919,PRD00185,7,43527,15,258985
OI017809,ORD03008,PRD01820,10,36788,null,367880
OI017810,ORD01019,PRD00126,8,28285,10,203652
OI017811,ORD03522,PRD01072,8,36960,5,280896
OI017812,ORD02682,PRD00305,7,6035,10,38020
OI017813,ORD07688,PRD01544,1,29590,null,29590
OI017814,ORD02210,PRD00921,2,27875,null,55750
OI017815,ORD08898,PRD01173,5,25291,15,107486
OI017816,ORD08283,PRD00334,8,4844,10,34876
OI017817,ORD05027,PRD01429,4,1794,15,6099
OI017818,ORD00117,PRD01991,2,21958,5,41720
OI017819,ORD09745,PRD00312,2,14083,15,23941
OI017820,ORD08304,PRD00197,8,32624,0,260992
OI017821,ORD01086,PRD00879,1,27731,0,27731
OI017822,ORD04292,PRD01095,1,37349,0,37349
OI017823,ORD04791,PRD01084,6,5199,null,31194
OI017824,ORD03895,PRD00377,7,33498,10,211037
OI017825,ORD06267,PRD00369,2,1237,null,2474
OI017826,ORD07167,PRD01448,7,9683,15,57613
OI017827,ORD01407,PRD01484,6,5594,null,33564
OI017828,ORD04321,PRD01945,2,45029,null,90058
OI017829,ORD09916,PRD00213,10,10807,15,91859
OI017830,ORD00466,PRD00897,10,9953,5,94553
OI017831,ORD01782,PRD00543,6,34178,null,205068
OI017832,ORD04883,PRD00479,5,3196,15,13583
OI017833,ORD05913,PRD00272,1,29008,10,26107
OI017834,ORD00634,PRD01900,5,41768,15,177514
OI017835,ORD00024,PRD01178,3,38658,5,110175
OI017836,ORD06588,PRD01841,7,26320,15,156604
OI017837,ORD03794,PRD00481,8,20111,null,160888
OI017838,ORD03683,PRD00928,10,40062,0,400620
OI017839,ORD06361,PRD00717,4,33241,0,132964
OI017840,ORD01698,PRD01409,10,42783,15,363655
OI017841,ORD07958,PRD01653,5,33197,5,157685
OI017842,ORD00863,PRD00169,4,36979,5,140520
OI017843,ORD06146,PRD01503,2,29041,null,58082
OI017844,ORD08650,PRD01224,4,8852,15,30096
OI017845,ORD04275,PRD01675,8,18650,15,126820
OI017846,ORD03441,PRD00346,7,15971,0,111797
OI017847,ORD08885,PRD01786,2,41584,5,79009
OI017848,ORD08934,PRD01186,6,38603,null,231618
OI017849,ORD00923,PRD01233,8,21797,0,174376
OI017850,ORD00297,PRD01361,3,41903,15,106852
OI017851,ORD00743,PRD00452,2,5949,0,11898
OI017852,ORD07615,PRD00206,8,28597,15,194459
OI017853,ORD09128,PRD00528,5,14060,null,70300
OI017854,ORD00405,PRD00530,2,6643,10,11957
OI017855,ORD00301,PRD01111,7,31973,15,190239
OI017856,ORD07509,PRD00844,3,39313,null,117939
OI017857,ORD06096,PRD01993,3,18449,15,47044
OI017858,ORD04297,PRD00471,2,23290,null,46580
OI017859,ORD01123,PRD00083,1,32381,5,30761
OI017860,ORD09186,PRD01336,1,42576,null,42576
OI017861,ORD06255,PRD01822,10,24466,0,244660
OI017862,ORD09120,PRD00125,7,11572,0,81004
OI017863,ORD04474,PRD00666,3,29891,null,89673
OI017864,ORD05534,PRD00973,2,3257,5,6188
OI017865,ORD05352,PRD00746,8,42923,null,343384
OI017866,ORD01102,PRD01660,7,32782,10,206526
OI017867,ORD05260,PRD01588,10,30380,0,303800
OI017868,ORD04520,PRD00561,8,32439,15,220585
OI017869,ORD01978,PRD01154,4,8619,10,31028
OI017870,ORD04079,PRD00151,8,26377,null,211016
OI017871,ORD06719,PRD01811,7,8009,null,56063
OI017872,ORD07806,PRD01577,10,10751,15,91383
OI017873,ORD06125,PRD00257,6,40813,0,244878
OI017874,ORD09445,PRD00729,6,7918,15,40381
OI017875,ORD04827,PRD01623,6,7117,10,38431
OI017876,ORD06149,PRD01015,5,45500,null,227500
OI017877,ORD09486,PRD00020,7,41229,10,259742
OI017878,ORD08137,PRD01423,1,35351,0,35351
OI017879,ORD04381,PRD00390,7,27504,5,182901
OI017880,ORD03257,PRD01819,3,3391,10,9155
OI017881,ORD01071,PRD00216,10,3727,10,33543
OI017882,ORD02460,PRD00560,8,49498,5,376184
OI017883,ORD05238,PRD00999,3,36772,5,104800
OI017884,ORD08758,PRD00679,9,5167,null,46503
OI017885,ORD08643,PRD00192,10,22172,5,210634
OI017886,ORD07620,PRD01965,6,29234,10,157863
OI017887,ORD05116,PRD01766,6,40628,5,231579
OI017888,ORD08066,PRD00676,3,47151,0,141453
OI017889,ORD02683,PRD01423,9,22482,15,171987
OI017890,ORD05971,PRD01042,8,4063,null,32504
OI017891,ORD00172,PRD00545,9,39424,0,354816
OI017892,ORD02796,PRD00063,5,44367,15,188559
OI017893,ORD03572,PRD01093,10,6730,15,57205
OI017894,ORD05198,PRD01145,5,47252,10,212634
OI017895,ORD08360,PRD00861,4,31262,15,106290
OI017896,ORD03625,PRD01598,2,28830,null,57660
OI017897,ORD04404,PRD01983,1,28633,10,25769
OI017898,ORD01371,PRD01822,1,24359,5,23141
OI017899,ORD05092,PRD00567,10,49533,15,421030
OI017900,ORD04379,PRD01271,10,37064,null,370640
OI017901,ORD08828,PRD00290,4,47451,null,189804
OI017902,ORD09476,PRD01460,4,34852,null,139408
OI017903,ORD05492,PRD00002,9,4909,15,37553
OI017904,ORD06694,PRD00849,1,16955,15,14411
OI017905,ORD02904,PRD01505,5,4661,10,20974
OI017906,ORD06256,PRD01568,8,11449,0,91592
OI017907,ORD09645,PRD00971,9,1083,5,9259
OI017908,ORD04207,PRD01488,3,17360,null,52080
OI017909,ORD02286,PRD00081,3,25074,5,71460
OI017910,ORD04936,PRD01941,2,34184,null,68368
OI017911,ORD07838,PRD01909,8,19406,15,131960
OI017912,ORD00899,PRD00467,10,21081,10,189729
OI017913,ORD02324,PRD00367,10,41937,15,356464
OI017914,ORD09012,PRD01175,1,42301,0,42301
OI017915,ORD07905,PRD00435,7,36092,10,227379
OI017916,ORD08172,PRD01095,6,6666,10,35996
OI017917,ORD05110,PRD00214,5,25663,15,109067
OI017918,ORD06345,PRD00678,4,16801,null,67204
OI017919,ORD05211,PRD00201,9,43792,null,394128
OI017920,ORD04121,PRD01050,2,33578,null,67156
OI017921,ORD06687,PRD01953,3,13845,5,39458
OI017922,ORD04492,PRD01899,6,16282,0,97692
OI017923,ORD07660,PRD00844,5,41827,5,198678
OI017924,ORD02894,PRD01341,6,15561,10,84029
OI017925,ORD05535,PRD00145,6,43881,10,236957
OI017926,ORD03799,PRD00529,10,35750,5,339625
OI017927,ORD09925,PRD00231,4,22492,10,80971
OI017928,ORD08218,PRD01453,5,17467,null,87335
OI017929,ORD08599,PRD00902,1,8758,0,8758
OI017930,ORD09245,PRD00257,5,12580,null,62900
OI017931,ORD05705,PRD01644,7,38094,null,266658
OI017932,ORD07547,PRD01384,1,3106,null,3106
OI017933,ORD03524,PRD01489,10,1307,15,11109
OI017934,ORD05380,PRD01991,6,44037,5,251010
OI017935,ORD06533,PRD00085,8,38029,10,273808
OI017936,ORD07403,PRD01807,3,26360,null,79080
OI017937,ORD08597,PRD00224,2,45682,15,77659
OI017938,ORD00741,PRD00125,10,3824,15,32504
OI017939,ORD08725,PRD00737,5,10740,10,48330
OI017940,ORD00988,PRD01361,2,45465,15,77290
OI017941,ORD04304,PRD00290,10,29493,null,294930
OI017942,ORD01285,PRD00054,3,17076,5,48666
OI017943,ORD08106,PRD01186,3,11797,10,31851
OI017944,ORD09528,PRD00867,7,7178,null,50246
OI017945,ORD04335,PRD00744,5,26663,0,133315
OI017946,ORD03425,PRD00218,4,46597,5,177068
OI017947,ORD09364,PRD01429,1,19109,0,19109
OI017948,ORD01176,PRD01117,6,21760,0,130560
OI017949,ORD07544,PRD00703,6,28012,5,159668
OI017950,ORD03635,PRD00421,2,17039,null,34078
OI017951,ORD07814,PRD01775,5,47193,0,235965
OI017952,ORD09019,PRD00012,9,7160,5,61218
OI017953,ORD09369,PRD00209,9,15972,5,136560
OI017954,ORD07138,PRD00204,7,10613,0,74291
OI017955,ORD01951,PRD00993,8,29014,10,208900
OI017956,ORD08682,PRD01016,8,38129,15,259277
OI017957,ORD02062,PRD00676,6,9191,null,55146
OI017958,ORD08130,PRD00416,10,32479,0,324790
OI017959,ORD08493,PRD00650,7,25354,5,168604
OI017960,ORD06825,PRD01587,5,28659,10,128965
OI017961,ORD02025,PRD01544,4,7966,10,28677
OI017962,ORD07310,PRD01900,4,33320,null,133280
OI017963,ORD04171,PRD00980,6,10648,5,60693
OI017964,ORD05679,PRD00434,10,9000,10,81000
OI017965,ORD05090,PRD01811,7,33671,10,212127
OI017966,ORD06843,PRD00750,4,39267,15,133507
OI017967,ORD02571,PRD00769,2,7011,10,12619
OI017968,ORD01480,PRD01515,9,28737,null,258633
OI017969,ORD00997,PRD00361,10,24709,null,247090
OI017970,ORD04791,PRD01181,2,46327,0,92654
OI017971,ORD03616,PRD00425,5,35599,15,151295
OI017972,ORD02779,PRD01505,9,33536,10,271641
OI017973,ORD06512,PRD01288,3,32458,10,87636
OI017974,ORD06736,PRD00205,9,37225,0,335025
OI017975,ORD04916,PRD01501,4,36208,0,144832
OI017976,ORD03842,PRD00224,2,22153,0,44306
OI017977,ORD00274,PRD01226,3,2901,15,7397
OI017978,ORD04833,PRD01540,7,14585,5,96990
OI017979,ORD04806,PRD01721,5,36556,15,155363
OI017980,ORD04303,PRD01448,5,24408,15,103734
OI017981,ORD08985,PRD00761,4,17667,null,70668
OI017982,ORD08403,PRD00097,2,37790,10,68022
OI017983,ORD04415,PRD01937,7,24674,10,155446
OI017984,ORD05607,PRD00607,1,46090,null,46090
OI017985,ORD07820,PRD00824,5,3180,10,14310
OI017986,ORD00351,PRD00496,10,11868,10,106812
OI017987,ORD03797,PRD00703,6,17236,null,103416
OI017988,ORD08358,PRD01009,4,9852,15,33496
OI017989,ORD08315,PRD01791,6,25435,15,129718
OI017990,ORD07742,PRD00155,9,35199,null,316791
OI017991,ORD09704,PRD01036,3,13362,5,38081
OI017992,ORD00090,PRD00034,1,11729,10,10556
OI017993,ORD04850,PRD01572,10,29131,null,291310
OI017994,ORD04647,PRD01149,2,32124,5,61035
OI017995,ORD06971,PRD00796,5,33459,10,150565
OI017996,ORD04163,PRD01346,4,1949,0,7796
OI017997,ORD09533,PRD01730,7,23320,15,138754
OI017998,ORD09048,PRD00043,5,28139,10,126625
OI017999,ORD07411,PRD01827,5,1433,5,6806
OI018000,ORD00123,PRD00526,9,586,null,5274
OI018001,ORD00978,PRD00745,4,26240,10,94464
OI018002,ORD02719,PRD00762,2,10939,10,19690
OI018003,ORD09250,PRD00361,6,39283,5,223913
OI018004,ORD05635,PRD01404,3,10719,null,32157
OI018005,ORD08365,PRD01737,4,7194,5,27337
OI018006,ORD05682,PRD00624,4,40231,15,136785
OI018007,ORD07486,PRD01534,5,48481,15,206044
OI018008,ORD07066,PRD01831,9,15594,15,119294
OI018009,ORD08205,PRD01655,9,14163,null,127467
OI018010,ORD06448,PRD01548,10,44762,0,447620
OI018011,ORD04459,PRD01720,5,46795,10,210577
OI018012,ORD08091,PRD01146,2,37259,0,74518
OI018013,ORD07517,PRD01561,5,9081,15,38594
OI018014,ORD05287,PRD01977,10,15679,10,141111
OI018015,ORD00326,PRD01836,4,48623,0,194492
OI018016,ORD07234,PRD01598,1,6538,10,5884
OI018017,ORD01983,PRD00029,1,29172,5,27713
OI018018,ORD03392,PRD01500,8,39811,5,302563
OI018019,ORD06019,PRD01254,7,23558,10,148415
OI018020,ORD06075,PRD01570,4,48233,0,192932
OI018021,ORD02817,PRD00940,2,22273,5,42318
OI018022,ORD06775,PRD00657,1,11526,null,11526
OI018023,ORD03659,PRD00761,4,48556,5,184512
OI018024,ORD05849,PRD00308,9,1455,null,13095
OI018025,ORD09420,PRD00686,3,18167,null,54501
OI018026,ORD09356,PRD00565,7,26853,5,178572
OI018027,ORD08359,PRD01749,10,16370,null,163700
OI018028,ORD05049,PRD00908,6,33860,15,172686
OI018029,ORD09841,PRD01643,9,8433,0,75897
OI018030,ORD02676,PRD01312,7,37951,5,252374
OI018031,ORD04053,PRD00060,2,43805,0,87610
OI018032,ORD00696,PRD00103,1,38648,0,38648
OI018033,ORD00728,PRD00004,3,21771,5,62047
OI018034,ORD00753,PRD00398,5,19811,5,94102
OI018035,ORD05112,PRD00067,7,15518,5,103194
OI018036,ORD09729,PRD01765,7,21890,null,153230
OI018037,ORD04139,PRD00313,9,11514,10,93263
OI018038,ORD08370,PRD00948,10,39542,10,355878
OI018039,ORD04875,PRD00806,5,40207,10,180931
OI018040,ORD06843,PRD01408,7,43220,15,257159
OI018041,ORD04191,PRD00647,6,29897,null,179382
OI018042,ORD02768,PRD01731,5,28834,0,144170
OI018043,ORD00176,PRD01230,4,7243,5,27523
OI018044,ORD06543,PRD00101,8,25129,null,201032
OI018045,ORD01996,PRD00494,6,42548,null,255288
OI018046,ORD07686,PRD00412,6,37949,0,227694
OI018047,ORD03908,PRD00831,4,5365,10,19314
OI018048,ORD02500,PRD01249,3,9320,10,25164
OI018049,ORD04197,PRD01709,10,15189,5,144295
OI018050,ORD00846,PRD01335,5,4087,5,19413
OI018051,ORD00353,PRD01115,6,2576,null,15456
OI018052,ORD07086,PRD00082,4,9672,0,38688
OI018053,ORD00110,PRD00459,7,47033,0,329231
OI018054,ORD00047,PRD00289,4,19607,15,66663
OI018055,ORD01225,PRD01871,4,1568,15,5331
OI018056,ORD02656,PRD01725,8,15040,15,102272
OI018057,ORD03533,PRD01480,10,9023,15,76695
OI018058,ORD07709,PRD00920,4,48624,0,194496
OI018059,ORD00922,PRD01061,1,13863,5,13169
OI018060,ORD00725,PRD01005,5,29880,0,149400
OI018061,ORD02656,PRD01761,8,15620,5,118712
OI018062,ORD09228,PRD01064,4,28082,null,112328
OI018063,ORD02316,PRD01396,9,29983,0,269847
OI018064,ORD02852,PRD01935,6,35514,null,213084
OI018065,ORD03933,PRD01969,7,13256,15,78873
OI018066,ORD03470,PRD01905,10,11465,0,114650
OI018067,ORD06619,PRD00986,3,47731,10,128873
OI018068,ORD00487,PRD00042,6,8392,5,47834
OI018069,ORD04204,PRD01834,2,3018,15,5130
OI018070,ORD04451,PRD00761,1,49562,15,42127
OI018071,ORD01234,PRD00335,3,7847,5,22363
OI018072,ORD09779,PRD00444,7,19326,10,121753
OI018073,ORD04005,PRD00847,3,37628,0,112884
OI018074,ORD03688,PRD00557,10,9526,0,95260
OI018075,ORD03540,PRD00024,8,27703,0,221624
OI018076,ORD07258,PRD01860,2,35349,10,63628
OI018077,ORD09050,PRD00324,7,18571,10,116997
OI018078,ORD07581,PRD01369,10,21379,10,192411
OI018079,ORD06554,PRD00613,2,35937,null,71874
OI018080,ORD08504,PRD01839,5,46633,null,233165
OI018081,ORD05032,PRD01156,4,9320,null,37280
OI018082,ORD04663,PRD01117,9,2738,null,24642
OI018083,ORD00362,PRD01018,9,9003,15,68872
OI018084,ORD04690,PRD01600,6,30460,10,164484
OI018085,ORD04703,PRD01556,7,12649,null,88543
OI018086,ORD09993,PRD00219,9,32718,10,265015
OI018087,ORD08974,PRD01742,6,19196,15,97899
OI018088,ORD03619,PRD01971,7,36748,null,257236
OI018089,ORD08367,PRD00769,5,14166,0,70830
OI018090,ORD00036,PRD00897,1,33962,10,30565
OI018091,ORD06537,PRD01544,8,3619,10,26056
OI018092,ORD08437,PRD01197,6,41795,0,250770
OI018093,ORD09220,PRD01963,3,30480,5,86868
OI018094,ORD01101,PRD00362,5,43536,15,185028
OI018095,ORD03324,PRD01027,2,36991,0,73982
OI018096,ORD03813,PRD00421,4,10657,15,36233
OI018097,ORD03287,PRD00422,2,33275,null,66550
OI018098,ORD02272,PRD00903,9,6914,15,52892
OI018099,ORD04889,PRD00489,1,12590,0,12590
OI018100,ORD08651,PRD01319,4,16689,null,66756
OI018101,ORD07393,PRD01418,7,3468,null,24276
OI018102,ORD08129,PRD00449,9,20878,10,169111
OI018103,ORD08782,PRD00898,5,40775,15,173293
OI018104,ORD05553,PRD00600,2,9669,15,16437
OI018105,ORD07258,PRD01546,4,28532,10,102715
OI018106,ORD09369,PRD00841,8,36551,10,263167
OI018107,ORD03968,PRD01864,8,5735,5,43586
OI018108,ORD05106,PRD00374,6,32144,10,173577
OI018109,ORD01678,PRD01630,5,17455,5,82911
OI018110,ORD04753,PRD00298,5,46053,0,230265
OI018111,ORD08812,PRD00859,4,8032,10,28915
OI018112,ORD09062,PRD01683,3,21290,0,63870
OI018113,ORD05587,PRD00022,7,18663,5,124108
OI018114,ORD06259,PRD01296,8,33728,5,256332
OI018115,ORD05675,PRD01157,9,29714,null,267426
OI018116,ORD05387,PRD00518,2,33387,15,56757
OI018117,ORD09213,PRD01073,1,42489,10,38240
OI018118,ORD03161,PRD01162,4,30213,null,120852
OI018119,ORD02547,PRD01379,6,2297,5,13092
OI018120,ORD08383,PRD00339,1,7388,5,7018
OI018121,ORD00939,PRD00636,1,49919,10,44927
OI018122,ORD02534,PRD00166,6,36089,0,216534
OI018123,ORD06777,PRD01791,6,18804,5,107182
OI018124,ORD07600,PRD00826,2,36066,0,72132
OI018125,ORD05610,PRD00691,5,12001,null,60005
OI018126,ORD02695,PRD00283,9,43348,10,351118
OI018127,ORD04126,PRD00250,9,22498,5,192357
OI018128,ORD09754,PRD00243,8,31865,15,216682
OI018129,ORD09578,PRD00975,6,14403,10,77776
OI018130,ORD05427,PRD00614,9,6475,5,55361
OI018131,ORD08592,PRD00519,9,11109,10,89982
OI018132,ORD06045,PRD01756,3,40754,5,116148
OI018133,ORD09530,PRD00982,3,25848,10,69789
OI018134,ORD04314,PRD01561,10,33420,15,284070
OI018135,ORD00714,PRD00408,5,8911,5,42327
OI018136,ORD01278,PRD01749,5,13250,10,59625
OI018137,ORD04153,PRD00750,3,41455,5,118146
OI018138,ORD00549,PRD01275,5,23156,15,98413
OI018139,ORD07542,PRD00576,1,5038,5,4786
OI018140,ORD03502,PRD00842,9,42650,10,345465
OI018141,ORD07227,PRD01878,4,40004,10,144014
OI018142,ORD06270,PRD01848,6,29914,null,179484
OI018143,ORD09625,PRD00968,8,22214,10,159940
OI018144,ORD05518,PRD00955,8,4297,0,34376
OI018145,ORD08233,PRD01630,8,44323,0,354584
OI018146,ORD08047,PRD01127,10,4432,null,44320
OI018147,ORD03524,PRD01947,10,43427,null,434270
OI018148,ORD08473,PRD01493,9,44242,10,358360
OI018149,ORD09834,PRD01458,5,46223,15,196447
OI018150,ORD03588,PRD01502,1,8928,15,7588
OI018151,ORD05745,PRD01571,7,38799,15,230854
OI018152,ORD00557,PRD01561,7,13780,0,96460
OI018153,ORD03975,PRD01238,6,42779,0,256674
OI018154,ORD05457,PRD01158,10,21402,0,214020
OI018155,ORD06265,PRD00020,4,19274,0,77096
OI018156,ORD03494,PRD00427,9,9735,15,74472
OI018157,ORD02269,PRD01302,6,33245,null,199470
OI018158,ORD02111,PRD01122,8,18675,null,149400
OI018159,ORD07686,PRD00685,1,40513,10,36461
OI018160,ORD00236,PRD00860,2,38141,null,76282
OI018161,ORD00050,PRD00753,3,7325,null,21975
OI018162,ORD01253,PRD00194,8,19585,0,156680
OI018163,ORD06823,PRD00564,9,32437,null,291933
OI018164,ORD03588,PRD01999,9,36955,0,332595
OI018165,ORD07683,PRD00760,9,17786,null,160074
OI018166,ORD05924,PRD01901,4,17000,5,64600
OI018167,ORD04145,PRD01165,8,10779,null,86232
OI018168,ORD04736,PRD00937,3,19858,10,53616
OI018169,ORD04676,PRD01006,8,6110,0,48880
OI018170,ORD00305,PRD00205,1,23849,15,20271
OI018171,ORD07612,PRD01486,8,23923,null,191384
OI018172,ORD07405,PRD00774,5,29559,5,140405
OI018173,ORD01528,PRD00171,7,47373,15,281869
OI018174,ORD08032,PRD00453,6,12098,null,72588
OI018175,ORD03271,PRD01925,10,37928,0,379280
OI018176,ORD02269,PRD01995,2,41407,10,74532
OI018177,ORD07549,PRD00218,8,30325,15,206210
OI018178,ORD03644,PRD01392,7,47389,10,298550
OI018179,ORD06657,PRD00284,2,22636,5,43008
OI018180,ORD03343,PRD00991,10,23824,15,202504
OI018181,ORD07530,PRD01000,6,7398,null,44388
OI018182,ORD07769,PRD00594,9,47651,10,385973
OI018183,ORD04930,PRD01145,6,31082,5,177167
OI018184,ORD04849,PRD00403,6,509,5,2901
OI018185,ORD00973,PRD01348,9,17199,5,147051
OI018186,ORD00945,PRD01152,6,13828,10,74671
OI018187,ORD09786,PRD00679,8,40883,15,278004
OI018188,ORD04687,PRD00401,6,10997,5,62682
OI018189,ORD06253,PRD01249,8,14999,15,101993
OI018190,ORD06648,PRD00773,2,42943,15,73003
OI018191,ORD00389,PRD01871,1,35263,15,29973
OI018192,ORD03286,PRD00679,5,29343,10,132043
OI018193,ORD05830,PRD00945,3,25141,15,64109
OI018194,ORD03683,PRD01357,5,20221,10,90994
OI018195,ORD07470,PRD00518,7,26468,0,185276
OI018196,ORD06862,PRD00497,3,12390,0,37170
OI018197,ORD03491,PRD00647,1,15520,15,13192
OI018198,ORD09031,PRD01408,3,25421,5,72449
OI018199,ORD05262,PRD00205,4,32035,10,115326
OI018200,ORD09175,PRD00099,7,27397,10,172601
OI018201,ORD03109,PRD00816,7,11905,10,75001
OI018202,ORD05009,PRD01720,7,794,0,5558
OI018203,ORD04186,PRD01139,6,13532,null,81192
OI018204,ORD08108,PRD01227,9,41548,15,317842
OI018205,ORD04228,PRD00192,6,5301,10,28625
OI018206,ORD04901,PRD01937,9,22582,0,203238
OI018207,ORD05798,PRD00466,6,31681,10,171077
OI018208,ORD02279,PRD00305,4,19862,0,79448
OI018209,ORD08316,PRD01175,6,23448,5,133653
OI018210,ORD00813,PRD01448,7,1246,15,7413
OI018211,ORD05859,PRD01628,10,34787,15,295689
OI018212,ORD02435,PRD01865,10,9577,10,86193
OI018213,ORD04871,PRD00879,10,46095,0,460950
OI018214,ORD02758,PRD00772,9,26947,null,242523
OI018215,ORD04459,PRD01700,1,4059,0,4059
OI018216,ORD08056,PRD00710,10,41351,5,392834
OI018217,ORD02038,PRD00274,7,3423,10,21564
OI018218,ORD06774,PRD01792,4,2460,15,8364
OI018219,ORD08867,PRD00771,3,16569,null,49707
OI018220,ORD02925,PRD01921,8,16381,15,111390
OI018221,ORD03668,PRD00124,3,1954,0,5862
OI018222,ORD02269,PRD01310,2,8556,0,17112
OI018223,ORD01931,PRD01181,7,43233,null,302631
OI018224,ORD04734,PRD01850,4,49846,10,179445
OI018225,ORD04702,PRD00053,7,38925,0,272475
OI018226,ORD03158,PRD01670,2,1389,15,2361
OI018227,ORD04782,PRD00108,6,13827,5,78813
OI018228,ORD03733,PRD00365,9,7549,5,64543
OI018229,ORD02083,PRD01563,1,17805,0,17805
OI018230,ORD00123,PRD01200,9,19911,5,170239
OI018231,ORD03497,PRD00366,4,7415,15,25211
OI018232,ORD06920,PRD01293,9,28227,10,228638
OI018233,ORD04509,PRD01474,2,9165,0,18330
OI018234,ORD06457,PRD00665,10,14050,10,126450
OI018235,ORD02957,PRD00122,9,8878,null,79902
OI018236,ORD08913,PRD01046,8,28968,15,196982
OI018237,ORD09098,PRD00793,2,11677,null,23354
OI018238,ORD01183,PRD00957,8,41227,5,313325
OI018239,ORD02845,PRD00464,1,19089,15,16225
OI018240,ORD04385,PRD01863,1,29402,null,29402
OI018241,ORD06414,PRD00358,1,29411,0,29411
OI018242,ORD04538,PRD00736,4,47871,15,162761
OI018243,ORD07827,PRD00048,1,27573,5,26194
OI018244,ORD02966,PRD00801,4,29718,15,101041
OI018245,ORD07270,PRD01426,6,16817,0,100902
OI018246,ORD02967,PRD01543,9,10192,15,77968
OI018247,ORD01894,PRD01477,1,32613,15,27721
OI018248,ORD05053,PRD01661,4,10378,15,35285
OI018249,ORD06636,PRD00896,4,4881,0,19524
OI018250,ORD05653,PRD01550,10,47544,0,475440
OI018251,ORD04741,PRD00516,1,47415,10,42673
OI018252,ORD08843,PRD01086,6,18254,null,109524
OI018253,ORD05522,PRD00386,7,2190,null,15330
OI018254,ORD02759,PRD00036,8,39667,null,317336
OI018255,ORD07648,PRD01842,10,12548,5,119206
OI018256,ORD07436,PRD01485,3,23091,null,69273
