expense_id,project_id,expense_category,expense_date,expense_amount,approved_by,expense_status
EXP02252,PROJ04361,Equipment,2024-04-09,171480,EMP0290,Approved
EXP02253,PROJ01437,Materials,2024-04-08,9732,EMP0078,Approved
EXP02254,PROJ00438,Utilities,2024-08-20,37220,EMP0022,Approved
EXP02255,PROJ02340,Marketing,2024-07-25,266365,EMP0091,Rejected
EXP02256,PROJ00048,Equipment,2024-11-23,10199,EMP0053,approved
EXP02257,PROJ03605,Utilities,2024-09-30,210042,EMP0207,approved
EXP02258,PROJ00932,Marketing,2024-10-19,264937,EMP0168,Pending
EXP02259,PROJ01580,Marketing,2025-08-26,273537,EMP0202,Rejected
EXP02260,PROJ02301,Marketing,2024-09-30,247782,EMP0254,approved
EXP02261,PROJ03274,Materials,2025-07-22,102747,EMP0300,Rejected
EXP02262,PROJ03221,Transport,2024-06-02,203393,EMP0021,Approved
EXP02263,PROJ00801,Marketing,2024-12-10,181496,EMP0270,Rejected
EXP02264,PROJ00198,Utilities,2025-07-07,87535,EMP0179,approved
EXP02265,PROJ00443,Transport,2024-12-03,91488,EMP0262,Pending
EXP02266,PROJ02180,Materials,2024-06-29,98593,EMP0289,Pending
EXP02267,PROJ04908,Equipment,2024-05-04,157334,EMP0273,Pending
EXP02268,PROJ01141,Equipment,2025-02-20,135865,EMP0026,Rejected
EXP02269,PROJ01557,Marketing,2025-06-14,91846,EMP0232,Pending
EXP02270,PROJ03178,Utilities,2025-01-12,204203,EMP0243,Approved
EXP02271,PROJ02910,Marketing,2024-08-20,277627,EMP0158,Rejected
EXP02272,PROJ01411,Materials,2024-10-03,35548,EMP0055,Pending
EXP02273,PROJ02552,Materials,2025-04-20,58704,EMP0274,Pending
EXP02274,PROJ03184,Transport,2025-01-01,58544,EMP0178,Pending
EXP02275,PROJ02426,Transport,2025-02-16,99621,EMP0040,Pending
EXP02276,PROJ01643,Materials,2025-03-04,290890,EMP0193,Approved
EXP02277,PROJ03833,Materials,2024-12-15,121517,EMP0107,Rejected
EXP02278,PROJ01671,Labor,2024-09-19,87641,EMP0205,Rejected
EXP02279,PROJ00825,Equipment,2025-11-17,76599,EMP0011,Pending
EXP02280,PROJ00972,Transport,2025-10-22,57668,,Approved
EXP02281,PROJ00632,Equipment,2024-11-14,203631,EMP0279,Rejected
EXP02282,PROJ03769,Transport,2024-12-12,105610,EMP0031,Rejected
EXP02283,PROJ02261,Transport,2024-12-13,209623,EMP0107,Approved
EXP02284,PROJ01823,Transport,2025-07-12,136529,EMP0047,Pending
EXP02285,PROJ00233,Equipment,2024-10-20,193192,EMP0125,Rejected
EXP02286,PROJ02395,Transport,2025-02-20,250582,EMP0263,Rejected
EXP02287,PROJ00235,Materials,2025-02-27,236313,EMP0068,approved
EXP02288,PROJ02130,Equipment,2025-04-06,245240,EMP0175,approved
EXP02289,PROJ01093,Utilities,2025-03-31,66916,EMP0019,Approved
EXP02290,PROJ01604,Labor,2024-11-17,2481,EMP0149,approved
EXP02291,PROJ04757,Transport,2025-05-29,118233,EMP0051,approved
EXP02292,PROJ04345,Labor,2024-04-16,277655,EMP0196,Rejected
EXP02293,PROJ04906,Transport,2024-11-30,77760,EMP0052,Pending
EXP02294,PROJ03339,Labor,2025-07-25,265325,EMP0091,Pending
EXP02295,PROJ03281,Utilities,2024-12-13,185354,EMP0121,Pending
EXP02296,PROJ02990,Equipment,2025-01-17,39445,EMP0183,Pending
EXP02297,PROJ04827,Transport,2024-05-29,49538,EMP0183,Pending
EXP02298,PROJ03090,Labor,2024-11-11,50461,EMP0223,approved
EXP02299,PROJ03281,Transport,2025-01-16,253574,EMP0300,Approved
EXP02300,PROJ03229,Marketing,2025-07-31,249829,EMP0177,Pending
EXP02301,PROJ02355,Equipment,2024-08-04,101338,EMP0180,Rejected
EXP02302,PROJ00156,Materials,2024-10-19,131250,EMP0099,Rejected
EXP02303,PROJ00411,Transport,2024-09-29,177453,EMP0229,Approved
EXP02304,PROJ04333,Labor,2025-01-11,119887,EMP0068,Approved
EXP02305,PROJ01459,Equipment,2025-10-18,151823,EMP0182,approved
EXP02306,PROJ02359,Marketing,2024-11-23,276459,EMP0044,approved
EXP02307,PROJ03110,Materials,2025-02-11,169760,EMP0239,approved
EXP02308,PROJ00372,Materials,2025-01-08,27445,EMP0269,Rejected
EXP02309,PROJ04831,Utilities,2024-12-24,117178,EMP0031,approved
EXP02310,PROJ04079,Utilities,2025-05-04,140793,EMP0216,Rejected
EXP02311,PROJ01438,Utilities,2024-07-18,176937,EMP0270,approved
EXP02312,PROJ01411,Utilities,2025-02-14,295366,EMP0257,Pending
EXP02313,PROJ00961,Labor,2024-10-21,235243,EMP0010,Pending
EXP02314,PROJ03602,Utilities,2024-08-06,110171,EMP0259,Approved
EXP02315,PROJ01445,Labor,2025-05-31,153928,EMP0236,Pending
EXP02316,PROJ03764,Equipment,2025-02-27,46331,EMP0082,Rejected
EXP02317,PROJ01820,Equipment,2025-08-08,9927,EMP0276,Rejected
EXP02318,PROJ00355,Equipment,2024-03-27,186671,EMP0014,Rejected
EXP02319,PROJ00980,Transport,2025-02-27,286231,EMP0213,Approved
EXP02320,PROJ01570,Transport,2025-03-05,64267,,Approved
EXP02321,PROJ02941,Labor,2024-07-13,50631,EMP0246,Approved
EXP02322,PROJ01893,Utilities,2024-08-18,272748,EMP0225,Rejected
EXP02323,PROJ03282,Transport,2025-03-19,191320,EMP0182,approved
EXP02324,PROJ00059,Labor,2024-08-14,244473,EMP0026,Rejected
EXP02325,PROJ04762,Equipment,2024-07-31,225948,EMP0022,Rejected
EXP02326,PROJ01454,Utilities,2024-12-21,283054,EMP0149,Approved
EXP02327,PROJ00703,Equipment,2025-08-28,18260,EMP0042,approved
EXP02328,PROJ00436,Transport,2024-07-08,237025,EMP0191,approved
EXP02329,PROJ01241,Labor,2024-09-05,74816,EMP0084,Rejected
EXP02330,PROJ01334,Equipment,2025-03-22,140389,EMP0177,Rejected
EXP02331,PROJ04109,Utilities,2024-12-20,62833,EMP0274,Approved
EXP02332,PROJ01416,Equipment,2024-10-08,165692,EMP0213,approved
EXP02333,PROJ01981,Transport,2025-06-01,43759,EMP0267,approved
EXP02334,PROJ00289,Labor,2025-08-23,286129,EMP0113,Approved
EXP02335,PROJ03284,Marketing,2024-04-20,280373,EMP0059,approved
EXP02336,PROJ00310,Materials,2024-01-26,78447,EMP0248,Pending
EXP02337,PROJ01404,Utilities,2024-11-28,242822,EMP0232,Rejected
EXP02338,PROJ03871,Utilities,2025-05-11,216154,EMP0098,Approved
EXP02339,PROJ04186,Labor,2024-07-11,114914,EMP0159,Approved
EXP02340,PROJ00538,Utilities,2024-11-20,25147,EMP0134,Approved
EXP02341,PROJ03438,Labor,2024-08-15,244456,EMP0266,Pending
EXP02342,PROJ00184,Materials,2025-01-31,281861,EMP0140,Approved
EXP02343,PROJ00910,Marketing,2025-03-21,202937,EMP0298,approved
EXP02344,PROJ01296,Labor,2024-12-26,240838,EMP0017,Approved
EXP02345,PROJ01738,Materials,2024-06-28,295359,EMP0214,approved
EXP02346,PROJ00511,Labor,2024-09-20,110391,EMP0027,Pending
EXP02347,PROJ03073,Equipment,2024-09-19,106839,EMP0157,Approved
EXP02348,PROJ04085,Materials,2024-12-24,152912,EMP0004,Rejected
EXP02349,PROJ01008,Marketing,2024-03-10,185634,EMP0084,Rejected
EXP02350,PROJ01152,Equipment,2025-11-02,208026,EMP0282,Rejected
EXP02351,PROJ03140,Transport,2025-03-11,24778,EMP0094,approved
EXP02352,PROJ04273,Marketing,2024-11-26,18667,EMP0283,approved
EXP02353,PROJ03051,Transport,2024-01-29,61273,EMP0230,Approved
EXP02354,PROJ01074,Labor,2025-02-23,22701,EMP0075,Rejected
EXP02355,PROJ02899,Labor,2024-09-02,259926,EMP0260,Approved
EXP02356,PROJ01882,Labor,2025-02-16,65301,EMP0280,Rejected
EXP02357,PROJ01291,Utilities,2024-05-17,58987,EMP0299,Approved
EXP02358,PROJ03217,Marketing,2024-02-11,73196,EMP0202,Approved
EXP02359,PROJ03913,Marketing,2024-06-27,275514,EMP0060,Pending
EXP02360,PROJ01517,Transport,2025-02-17,185756,,Pending
EXP02361,PROJ00718,Materials,2024-09-28,174438,EMP0001,approved
EXP02362,PROJ01114,Utilities,2025-02-27,162453,EMP0108,Approved
EXP02363,PROJ00942,Marketing,2024-09-11,266796,EMP0222,Approved
EXP02364,PROJ01525,Transport,2025-07-15,77756,EMP0071,Approved
EXP02365,PROJ01968,Marketing,2024-12-08,19222,EMP0127,approved
EXP02366,PROJ01111,Marketing,2025-07-03,236329,EMP0285,approved
EXP02367,PROJ03885,Marketing,2025-02-27,183820,EMP0174,Rejected
EXP02368,PROJ01998,Transport,2025-01-07,266764,EMP0224,approved
EXP02369,PROJ04914,Labor,2025-06-29,41411,EMP0159,Rejected
EXP02370,PROJ00476,Transport,2025-01-02,124554,EMP0025,Rejected
EXP02371,PROJ02986,Marketing,2024-12-10,78618,EMP0084,approved
EXP02372,PROJ03665,Utilities,2024-07-22,294759,EMP0216,Pending
EXP02373,PROJ00705,Utilities,2024-12-23,27885,EMP0103,Pending
EXP02374,PROJ00697,Labor,2025-03-21,184157,EMP0234,Rejected
EXP02375,PROJ02781,Transport,2025-01-13,200592,EMP0235,Approved
EXP02376,PROJ04952,Utilities,2025-03-31,201416,EMP0293,Pending
EXP02377,PROJ02669,Transport,2024-09-29,217786,EMP0197,Pending
EXP02378,PROJ03618,Labor,2025-06-12,289329,EMP0231,Rejected
EXP02379,PROJ02633,Labor,2024-06-19,126956,EMP0128,approved
EXP02380,PROJ03659,Materials,2025-03-03,206886,EMP0117,Approved
EXP02381,PROJ03315,Materials,2024-10-27,133119,EMP0118,Approved
EXP02382,PROJ04380,Utilities,2024-09-22,114021,EMP0052,approved
EXP02383,PROJ00365,Materials,2024-12-14,209819,EMP0055,approved
EXP02384,PROJ04370,Equipment,2025-02-03,224496,EMP0239,approved
EXP02385,PROJ01696,Labor,2024-04-10,249612,EMP0241,approved
EXP02386,PROJ01172,Materials,2025-07-20,198229,EMP0234,approved
EXP02387,PROJ04381,Labor,2024-09-03,169151,EMP0126,Pending
EXP02388,PROJ02077,Labor,2024-10-14,225015,EMP0218,approved
EXP02389,PROJ04447,Materials,2024-12-18,88331,EMP0016,Approved
EXP02390,PROJ04521,Materials,2024-10-19,237631,EMP0147,Rejected
EXP02391,PROJ02309,Utilities,2025-07-18,208541,EMP0115,Rejected
EXP02392,PROJ00126,Labor,2024-07-01,18223,EMP0056,Rejected
EXP02393,PROJ04649,Labor,2025-08-22,252159,EMP0287,Pending
EXP02394,PROJ00826,Materials,2025-02-15,152684,EMP0042,Pending
EXP02395,PROJ04515,Materials,2025-04-03,295784,EMP0153,Approved
EXP02396,PROJ04143,Materials,2024-12-07,180630,EMP0286,Rejected
EXP02397,PROJ03766,Marketing,2024-11-08,104388,EMP0075,Pending
EXP02398,PROJ04793,Equipment,2024-06-06,64954,EMP0155,Pending
EXP02399,PROJ01523,Labor,2024-07-25,217422,EMP0095,Rejected
EXP02400,PROJ01871,Labor,2024-04-06,284005,,Approved
EXP02401,PROJ02107,Materials,2024-10-19,148891,EMP0263,Pending
EXP02402,PROJ03580,Equipment,2024-01-29,162396,EMP0161,Rejected
EXP02403,PROJ03968,Labor,2025-01-09,187423,EMP0035,approved
EXP02404,PROJ00531,Materials,2025-02-09,29544,EMP0172,approved
EXP02405,PROJ02657,Labor,2025-05-08,221226,EMP0086,approved
EXP02406,PROJ01913,Transport,2025-02-03,266968,EMP0004,Rejected
EXP02407,PROJ04048,Marketing,2024-11-15,153578,EMP0017,Rejected
EXP02408,PROJ00792,Materials,2024-08-15,137878,EMP0249,Pending
EXP02409,PROJ02217,Utilities,2025-04-23,217108,EMP0043,Approved
EXP02410,PROJ00522,Equipment,2024-02-16,248514,EMP0157,Pending
EXP02411,PROJ04219,Equipment,2024-07-01,150772,EMP0209,Pending
EXP02412,PROJ01051,Transport,2025-06-16,65070,EMP0081,approved
EXP02413,PROJ00583,Marketing,2024-11-01,251505,EMP0279,Approved
EXP02414,PROJ04168,Utilities,2024-11-26,139643,EMP0084,Rejected
EXP02415,PROJ01899,Utilities,2024-12-15,12330,EMP0180,Rejected
EXP02416,PROJ02434,Equipment,2025-02-15,251746,EMP0170,approved
EXP02417,PROJ01206,Equipment,2024-11-10,135126,EMP0010,Approved
EXP02418,PROJ03922,Equipment,2024-02-15,226789,EMP0095,approved
EXP02419,PROJ04754,Equipment,2025-06-28,31769,EMP0069,Rejected
EXP02420,PROJ02801,Transport,2025-04-25,241361,EMP0044,Pending
EXP02421,PROJ01094,Utilities,2024-01-15,182415,EMP0124,Rejected
EXP02422,PROJ02231,Materials,2025-05-09,111547,EMP0240,Rejected
EXP02423,PROJ01734,Equipment,2024-02-25,92196,EMP0274,Rejected
EXP02424,PROJ02908,Labor,2024-12-13,119890,EMP0273,approved
EXP02425,PROJ03782,Labor,2024-09-15,228336,EMP0136,Approved
EXP02426,PROJ00437,Utilities,2024-07-24,130280,EMP0207,approved
EXP02427,PROJ04111,Transport,2024-07-05,188381,EMP0063,Rejected
EXP02428,PROJ01129,Equipment,2024-06-21,37433,EMP0072,Approved
EXP02429,PROJ04973,Utilities,2025-06-16,55041,EMP0012,Rejected
EXP02430,PROJ00794,Transport,2024-10-08,52195,EMP0177,Approved
EXP02431,PROJ04342,Marketing,2024-12-01,28275,EMP0100,Pending
EXP02432,PROJ04169,Transport,2024-12-20,245585,EMP0018,Rejected
EXP02433,PROJ02831,Utilities,2024-07-20,34507,EMP0206,approved
EXP02434,PROJ01572,Marketing,2025-04-22,160165,EMP0037,Rejected
EXP02435,PROJ00202,Utilities,2025-02-06,256227,EMP0118,approved
EXP02436,PROJ03018,Materials,2024-07-18,211982,EMP0240,Approved
EXP02437,PROJ03480,Transport,2024-10-27,27421,EMP0162,approved
EXP02438,PROJ03931,Materials,2025-01-08,97866,EMP0277,Pending
EXP02439,PROJ01550,Marketing,2025-08-15,106504,EMP0268,Pending
EXP02440,PROJ04483,Marketing,2024-04-16,78953,,Rejected
EXP02441,PROJ03064,Equipment,2025-04-25,161426,EMP0249,Pending
EXP02442,PROJ02124,Utilities,2024-10-07,258575,EMP0025,Approved
EXP02443,PROJ02797,Materials,2024-10-22,143309,EMP0204,Pending
EXP02444,PROJ02293,Materials,2025-07-05,110936,EMP0156,Pending
EXP02445,PROJ02601,Transport,2025-10-04,111304,EMP0201,Approved
EXP02446,PROJ04327,Utilities,2024-11-25,20057,EMP0081,Pending
EXP02447,PROJ04357,Equipment,2024-12-15,154413,EMP0062,approved
EXP02448,PROJ03604,Equipment,2024-12-02,210141,EMP0158,approved
EXP02449,PROJ02048,Transport,2024-06-09,86771,EMP0238,Rejected
EXP02450,PROJ00762,Transport,2024-11-11,295091,EMP0280,Rejected
EXP02451,PROJ04325,Materials,2024-06-29,48221,EMP0031,Rejected
EXP02452,PROJ00359,Equipment,2025-09-27,56632,EMP0099,Pending
EXP02453,PROJ00789,Utilities,2024-08-01,6154,EMP0208,Rejected
EXP02454,PROJ03015,Materials,2024-08-15,266812,EMP0192,Approved
EXP02455,PROJ01012,Marketing,2025-05-29,252351,EMP0064,Approved
EXP02456,PROJ04164,Labor,2024-11-27,83800,EMP0170,approved
EXP02457,PROJ04747,Materials,2024-09-04,149765,EMP0195,Approved
EXP02458,PROJ00823,Equipment,2025-02-04,262096,EMP0133,Pending
EXP02459,PROJ04575,Marketing,2025-01-25,167952,EMP0071,Rejected
EXP02460,PROJ03455,Equipment,2024-11-20,206531,EMP0159,Pending
EXP02461,PROJ02816,Equipment,2024-12-08,15456,EMP0231,Pending
EXP02462,PROJ01450,Marketing,2024-12-12,148661,EMP0077,Rejected
EXP02463,PROJ01855,Materials,2024-05-09,247075,EMP0256,Approved
EXP02464,PROJ04304,Materials,2025-05-31,115577,EMP0087,Pending
EXP02465,PROJ03055,Utilities,2025-05-02,247043,EMP0174,Approved
EXP02466,PROJ03247,Transport,2025-07-18,120822,EMP0162,Rejected
EXP02467,PROJ02324,Labor,2025-01-05,6665,EMP0011,approved
EXP02468,PROJ01047,Labor,2025-03-21,125609,EMP0029,Rejected
EXP02469,PROJ00897,Transport,2025-07-14,198241,EMP0045,Rejected
EXP02470,PROJ00188,Transport,2025-02-17,195835,EMP0174,approved
EXP02471,PROJ00681,Marketing,2025-06-07,52194,EMP0032,approved
EXP02472,PROJ00333,Equipment,2024-10-01,162158,EMP0016,Rejected
EXP02473,PROJ04358,Transport,2024-12-06,30835,EMP0242,Pending
EXP02474,PROJ00021,Equipment,2024-04-19,263991,EMP0141,approved
EXP02475,PROJ03686,Labor,2024-12-05,3889,EMP0198,Approved
EXP02476,PROJ02804,Labor,2024-10-20,55181,EMP0072,Approved
EXP02477,PROJ00341,Equipment,2024-11-27,89558,EMP0256,Pending
EXP02478,PROJ01696,Transport,2024-02-15,27983,EMP0054,approved
EXP02479,PROJ00279,Labor,2025-01-12,251393,EMP0047,Rejected
EXP02480,PROJ02806,Labor,2025-02-23,206198,,Rejected
EXP02481,PROJ03168,Transport,2025-05-04,96816,EMP0294,Approved
EXP02482,PROJ00970,Equipment,2024-07-04,16951,EMP0191,Rejected
EXP02483,PROJ04391,Transport,2024-12-23,39983,EMP0194,Rejected
EXP02484,PROJ00665,Marketing,2024-11-20,246867,EMP0226,Approved
EXP02485,PROJ00998,Materials,2024-12-22,236073,EMP0215,Pending
EXP02486,PROJ04069,Marketing,2024-05-09,226295,EMP0234,Pending
EXP02487,PROJ03830,Materials,2024-12-27,136681,EMP0154,approved
EXP02488,PROJ02227,Marketing,2025-02-23,194186,EMP0059,Rejected
EXP02489,PROJ00369,Equipment,2025-10-26,84800,EMP0116,Rejected
EXP02490,PROJ03773,Equipment,2025-07-29,254885,EMP0176,Approved
EXP02491,PROJ04632,Materials,2024-06-23,28112,EMP0011,Approved
EXP02492,PROJ04107,Equipment,2024-03-08,52684,EMP0183,Pending
EXP02493,PROJ04610,Labor,2025-03-21,245954,EMP0117,Rejected
EXP02494,PROJ04599,Materials,2025-09-15,104239,EMP0268,approved
EXP02495,PROJ00825,Equipment,2025-02-06,125574,EMP0215,Approved
EXP02496,PROJ00067,Utilities,2025-09-01,153870,EMP0171,Rejected
EXP02497,PROJ03571,Utilities,2024-04-18,70711,EMP0029,Rejected
EXP02498,PROJ03262,Materials,2025-09-19,121854,EMP0106,Approved
EXP02499,PROJ00313,Equipment,2024-04-07,277777,EMP0241,Approved
EXP02500,PROJ01857,Utilities,2024-06-07,160525,EMP0283,Pending
EXP02501,PROJ04909,Transport,2025-02-24,140822,EMP0154,Approved
EXP02502,PROJ04484,Labor,2024-09-10,90591,EMP0213,Pending
EXP02503,PROJ02775,Materials,2025-03-12,145031,EMP0275,Approved
EXP02504,PROJ03525,Labor,2024-07-08,190475,EMP0110,Approved
EXP02505,PROJ00855,Materials,2025-02-04,275439,EMP0213,approved
EXP02506,PROJ00210,Utilities,2024-02-03,27904,EMP0056,Pending
EXP02507,PROJ00199,Equipment,2025-03-24,83976,EMP0159,Rejected
EXP02508,PROJ03383,Utilities,2025-03-29,54216,EMP0072,Pending
EXP02509,PROJ02524,Transport,2025-11-10,113740,EMP0189,Approved
EXP02510,PROJ03258,Equipment,2025-01-30,65528,EMP0158,Approved
EXP02511,PROJ04429,Marketing,2025-01-02,175620,EMP0285,approved
EXP02512,PROJ01364,Utilities,2024-11-03,79581,EMP0226,Approved
EXP02513,PROJ04664,Labor,2024-09-29,206939,EMP0053,Approved
EXP02514,PROJ04372,Transport,2025-04-15,160142,EMP0280,Approved
EXP02515,PROJ00770,Transport,2025-09-24,23033,EMP0073,Approved
EXP02516,PROJ00577,Transport,2024-05-06,129267,EMP0230,Approved
EXP02517,PROJ00240,Equipment,2024-10-02,6372,EMP0102,approved
EXP02518,PROJ03527,Marketing,2024-10-22,258660,EMP0210,approved
EXP02519,PROJ01285,Equipment,2024-11-02,51507,EMP0130,Approved
EXP02520,PROJ00548,Materials,2024-12-12,279384,,Pending
EXP02521,PROJ03552,Labor,2024-12-30,23252,EMP0239,approved
EXP02522,PROJ03216,Transport,2025-07-23,272732,EMP0152,approved
EXP02523,PROJ01279,Utilities,2024-05-06,174904,EMP0198,approved
EXP02524,PROJ04785,Marketing,2024-08-30,183512,EMP0122,Rejected
EXP02525,PROJ02836,Equipment,2024-11-05,19129,EMP0055,approved
EXP02526,PROJ03063,Labor,2024-06-05,225548,EMP0237,Approved
EXP02527,PROJ01018,Marketing,2025-06-24,297391,EMP0012,approved
EXP02528,PROJ01138,Utilities,2025-06-19,198441,EMP0271,Approved
EXP02529,PROJ03750,Transport,2025-03-29,7880,EMP0170,Approved
EXP02530,PROJ04680,Equipment,2025-01-05,192897,EMP0257,Rejected
EXP02531,PROJ03989,Labor,2024-12-03,287083,EMP0288,Pending
EXP02532,PROJ00413,Transport,2025-02-04,124345,EMP0183,approved
EXP02533,PROJ02485,Materials,2025-02-25,225860,EMP0013,approved
EXP02534,PROJ02937,Equipment,2025-06-22,202651,EMP0101,Pending
EXP02535,PROJ04099,Materials,2025-08-08,61922,EMP0087,approved
EXP02536,PROJ02678,Labor,2024-12-06,27460,EMP0258,approved
EXP02537,PROJ00522,Labor,2024-04-12,32347,EMP0138,Approved
EXP02538,PROJ01096,Transport,2024-11-26,250138,EMP0235,Pending
EXP02539,PROJ01954,Utilities,2025-03-06,218998,EMP0132,Pending
EXP02540,PROJ01691,Utilities,2025-03-30,92198,EMP0067,approved
EXP02541,PROJ02220,Materials,2024-02-09,281232,EMP0086,Pending
EXP02542,PROJ01662,Equipment,2025-04-06,282227,EMP0089,approved
EXP02543,PROJ00089,Transport,2025-04-21,62298,EMP0070,approved
EXP02544,PROJ04355,Marketing,2024-12-15,105309,EMP0192,Pending
EXP02545,PROJ00680,Transport,2024-10-10,138396,EMP0300,Approved
EXP02546,PROJ02536,Equipment,2024-09-29,240371,EMP0201,Pending
EXP02547,PROJ01819,Utilities,2024-05-23,30054,EMP0148,approved
EXP02548,PROJ03431,Materials,2024-09-01,87278,EMP0213,Rejected
EXP02549,PROJ01645,Utilities,2025-01-13,181019,EMP0069,Pending
EXP02550,PROJ01592,Transport,2024-11-09,242331,EMP0054,Approved
EXP02551,PROJ03752,Equipment,2025-06-08,163951,EMP0089,Rejected
EXP02552,PROJ00874,Materials,2024-04-21,228670,EMP0026,Rejected
EXP02553,PROJ04747,Utilities,2024-10-14,127647,EMP0254,Approved
EXP02554,PROJ03048,Equipment,2024-09-03,85559,EMP0267,Rejected
EXP02555,PROJ00956,Labor,2024-12-21,270257,EMP0012,Approved
EXP02556,PROJ00976,Transport,2024-07-27,185947,EMP0266,Pending
EXP02557,PROJ01369,Materials,2024-12-14,51888,EMP0226,Rejected
EXP02558,PROJ04827,Marketing,2024-03-04,137460,EMP0279,Approved
EXP02559,PROJ01825,Labor,2024-06-22,219340,EMP0211,Pending
EXP02560,PROJ04553,Equipment,2025-03-25,288575,,Pending
EXP02561,PROJ02493,Materials,2024-09-21,135574,EMP0242,approved
EXP02562,PROJ03692,Transport,2024-07-28,221269,EMP0280,Approved
EXP02563,PROJ02660,Labor,2025-05-07,266456,EMP0209,Approved
EXP02564,PROJ00222,Marketing,2025-06-30,239913,EMP0178,Rejected
EXP02565,PROJ00864,Materials,2024-11-29,3080,EMP0246,approved
EXP02566,PROJ04164,Equipment,2025-07-27,11193,EMP0110,Approved
EXP02567,PROJ03245,Utilities,2024-06-23,118926,EMP0274,approved
EXP02568,PROJ04696,Utilities,2024-12-02,88810,EMP0001,Approved
EXP02569,PROJ02448,Transport,2024-08-23,4027,EMP0014,approved
EXP02570,PROJ03291,Transport,2024-06-30,166809,EMP0015,Approved
EXP02571,PROJ03827,Materials,2025-07-17,172237,EMP0128,approved
EXP02572,PROJ04736,Labor,2024-08-01,46628,EMP0298,Approved
EXP02573,PROJ03793,Transport,2025-05-30,83640,EMP0233,Approved
EXP02574,PROJ04451,Utilities,2024-08-08,63268,EMP0082,Rejected
EXP02575,PROJ01732,Labor,2024-11-11,117815,EMP0075,Pending
EXP02576,PROJ01725,Utilities,2024-09-11,96909,EMP0062,Rejected
EXP02577,PROJ04303,Labor,2024-12-09,239926,EMP0215,Rejected
EXP02578,PROJ01213,Transport,2025-02-11,132193,EMP0074,Approved
EXP02579,PROJ01791,Labor,2024-09-01,175866,EMP0136,Approved
EXP02580,PROJ04449,Marketing,2024-10-17,42035,EMP0155,Rejected
EXP02581,PROJ04413,Transport,2024-12-08,34783,EMP0029,Pending
EXP02582,PROJ04180,Transport,2025-07-16,202176,EMP0050,Approved
EXP02583,PROJ01109,Materials,2024-09-21,147647,EMP0077,approved
EXP02584,PROJ00745,Transport,2024-04-09,106961,EMP0085,Rejected
EXP02585,PROJ01589,Labor,2024-12-25,10495,EMP0264,Approved
EXP02586,PROJ03102,Marketing,2024-05-17,81525,EMP0021,Pending
EXP02587,PROJ03500,Marketing,2024-12-27,272105,EMP0016,Rejected
EXP02588,PROJ01472,Transport,2024-08-28,94229,EMP0186,Pending
EXP02589,PROJ03578,Materials,2024-05-15,158173,EMP0124,Rejected
EXP02590,PROJ01562,Marketing,2024-09-03,297926,EMP0090,approved
EXP02591,PROJ02945,Utilities,2025-01-29,230028,EMP0184,approved
EXP02592,PROJ03225,Marketing,2024-03-17,126393,EMP0227,approved
EXP02593,PROJ03170,Equipment,2025-06-23,230405,EMP0055,Approved
EXP02594,PROJ02816,Transport,2024-12-24,57351,EMP0084,approved
EXP02595,PROJ04422,Marketing,2025-03-31,73588,EMP0296,Pending
EXP02596,PROJ02761,Utilities,2024-11-22,298842,EMP0004,approved
EXP02597,PROJ04903,Marketing,2024-10-31,274794,EMP0026,Approved
EXP02598,PROJ01525,Marketing,2025-09-19,3805,EMP0220,approved
EXP02599,PROJ04029,Labor,2024-11-16,180346,EMP0254,Rejected
EXP02600,PROJ04813,Marketing,2024-04-19,297590,,Rejected
EXP02601,PROJ01292,Utilities,2024-09-21,11974,EMP0158,Rejected
EXP02602,PROJ00749,Marketing,2024-05-09,2279,EMP0244,Rejected
EXP02603,PROJ02370,Labor,2024-04-15,263017,EMP0257,Pending
EXP02604,PROJ00599,Labor,2025-05-10,72014,EMP0094,Pending
EXP02605,PROJ00644,Marketing,2024-11-15,38451,EMP0261,Rejected
EXP02606,PROJ04519,Materials,2025-01-16,281010,EMP0243,Rejected
EXP02607,PROJ03333,Equipment,2024-08-02,44420,EMP0011,approved
EXP02608,PROJ03455,Materials,2025-03-16,17866,EMP0222,approved
EXP02609,PROJ03649,Transport,2025-07-15,239967,EMP0140,Rejected
EXP02610,PROJ01819,Labor,2025-02-27,294544,EMP0273,approved
EXP02611,PROJ03538,Utilities,2024-08-09,190636,EMP0277,Rejected
EXP02612,PROJ00942,Materials,2024-12-13,59599,EMP0154,Pending
EXP02613,PROJ02844,Equipment,2024-10-02,273024,EMP0285,Approved
EXP02614,PROJ02292,Labor,2025-01-26,154353,EMP0231,Approved
EXP02615,PROJ02752,Materials,2025-01-15,36338,EMP0078,Approved
EXP02616,PROJ01177,Labor,2025-02-04,171458,EMP0179,Pending
EXP02617,PROJ03845,Transport,2025-10-12,86597,EMP0156,Rejected
EXP02618,PROJ04851,Labor,2025-02-08,223166,EMP0068,Rejected
EXP02619,PROJ04015,Materials,2025-01-26,48077,EMP0120,Pending
EXP02620,PROJ04897,Marketing,2025-01-20,274986,EMP0111,Approved
EXP02621,PROJ03302,Equipment,2024-05-08,37536,EMP0130,Rejected
EXP02622,PROJ03503,Equipment,2025-01-26,40619,EMP0290,Rejected
EXP02623,PROJ03171,Materials,2025-01-28,191770,EMP0186,Pending
EXP02624,PROJ02027,Materials,2024-09-19,196084,EMP0111,approved
