order_id,project_id,customer_id,order_date,order_status,payment_status,total_amount
ORD07879,PROJ04048,CUS002485,2025-05-31,Shipped,Pending,270438
ORD07880,PROJ00138,CUS000220,2025-07-11,Cancelled,Pending,269143
ORD07881,PROJ01761,CUS002841,2024-10-16,Delivered,Partial,5026
ORD07882,PROJ01903,CUS004081,2025-01-05,Confirmed,Paid,107677
ORD07883,PROJ00390,CUS001551,2024-12-21,Delivered,Partial,109970
ORD07884,PROJ02809,CUS003338,2024-12-16,Confirmed,paid,290339
ORD07885,PROJ02759,CUS000074,2025-01-24,Delivered,Paid,430603
ORD07886,PROJ01856,CUS001765,2025-05-06,Delivered,paid,45084
ORD07887,PROJ00519,CUS004396,2025-05-31,Confirmed,Partial,178647
ORD07888,PROJ00904,CUS001344,2024-06-13,Cancelled,Partial,53582
ORD07889,PROJ02864,CUS003206,2024-12-13,confirmed,Partial,334958
ORD07890,PROJ03118,CUS003846,2024-07-22,Cancelled,Partial,92785
ORD07891,PROJ03360,CUS000514,2024-04-15,confirmed,Partial,234622
ORD07892,PROJ02547,CUS004123,2025-01-26,Delivered,Partial,496834
ORD07893,PROJ04843,CUS002124,2024-10-17,Shipped,Paid,252229
ORD07894,PROJ03896,CUS004307,2025-05-23,Confirmed,Paid,98594
ORD07895,PROJ01390,CUS000123,2025-01-20,Cancelled,Pending,107197
ORD07896,PROJ02117,CUS001131,2025-07-24,Confirmed,Pending,235251
ORD07897,PROJ04881,CUS000448,2024-03-26,Delivered,Paid,96919
ORD07898,PROJ02798,CUS000311,2024-12-27,confirmed,Pending,356870
ORD07899,PROJ03397,CUS003911,2024-11-14,Confirmed,Paid,383864
ORD07900,PROJ02167,CUS000854,2024-08-06,Cancelled,Partial,206474
ORD07901,PROJ02817,CUS003495,2024-09-18,Confirmed,paid,57230
ORD07902,PROJ02133,CUS003728,2024-11-04,Delivered,paid,422488
ORD07903,PROJ04671,CUS004820,2025-04-27,Shipped,Pending,32293
ORD07904,PROJ01591,CUS003254,2025-04-09,confirmed,Pending,471196
ORD07905,PROJ03987,CUS003016,2025-03-04,confirmed,Partial,438796
ORD07906,PROJ04834,CUS004526,2024-11-20,Shipped,Pending,35791
ORD07907,PROJ00125,CUS000621,2024-09-10,Shipped,Pending,491393
ORD07908,PROJ03504,CUS001214,2024-08-27,Confirmed,Pending,129651
ORD07909,PROJ02082,CUS001250,2025-03-29,Confirmed,Pending,291364
ORD07910,PROJ02346,CUS001304,2025-01-19,Shipped,Paid,255783
ORD07911,PROJ04936,CUS001417,2024-10-24,Shipped,paid,178258
ORD07912,PROJ00296,CUS003401,2025-06-28,confirmed,Paid,115030
ORD07913,PROJ04613,CUS002853,2024-10-04,Shipped,paid,498460
ORD07914,PROJ01621,CUS004277,2024-12-02,Cancelled,Paid,427657
ORD07915,PROJ04319,CUS000398,2025-04-13,confirmed,Pending,144839
ORD07916,PROJ03916,CUS004522,2025-01-05,Cancelled,Paid,271807
ORD07917,PROJ04727,CUS003392,2024-12-13,Shipped,Paid,183254
ORD07918,PROJ03820,CUS000937,2024-11-15,Confirmed,paid,452902
ORD07919,PROJ00803,CUS000496,2025-06-16,Cancelled,Partial,366488
ORD07920,PROJ01020,CUS000970,2024-02-03,Shipped,Paid,436400
ORD07921,PROJ00651,CUS003333,2024-07-24,Delivered,Pending,192808
ORD07922,PROJ01311,CUS004602,2024-12-03,Confirmed,Partial,480248
ORD07923,PROJ02365,CUS001979,2024-09-25,Cancelled,Pending,285773
ORD07924,PROJ03453,CUS003117,2025-01-14,Cancelled,Partial,306583
ORD07925,PROJ01981,CUS002972,2024-07-31,confirmed,Partial,447603
ORD07926,PROJ02170,CUS001735,2024-11-21,Delivered,paid,184378
ORD07927,PROJ00185,CUS000540,2024-08-08,Shipped,Partial,46442
ORD07928,PROJ01535,CUS003549,2024-06-22,confirmed,Paid,346168
ORD07929,PROJ03221,CUS003797,2025-01-14,Delivered,paid,308439
ORD07930,PROJ00603,CUS001148,2024-09-16,Delivered,paid,467538
ORD07931,PROJ00709,CUS001598,2024-12-26,Shipped,Paid,165616
ORD07932,PROJ03889,CUS000878,2024-03-08,confirmed,Pending,169587
ORD07933,PROJ03087,CUS002444,2025-03-23,Cancelled,paid,224344
ORD07934,PROJ00367,CUS003857,2025-01-24,Confirmed,Pending,308425
ORD07935,PROJ04987,CUS004923,2024-07-16,Delivered,paid,24281
ORD07936,PROJ03978,CUS003583,2024-09-17,Delivered,Partial,355990
ORD07937,PROJ01529,CUS000849,2025-04-15,Cancelled,paid,300760
ORD07938,PROJ02578,CUS002483,2024-09-10,Cancelled,Paid,476110
ORD07939,PROJ03719,CUS000831,2025-04-08,Confirmed,Paid,180845
ORD07940,PROJ00897,CUS000724,2025-04-29,Delivered,Partial,468121
ORD07941,PROJ04714,CUS001314,2024-11-22,Cancelled,Paid,123164
ORD07942,PROJ02976,CUS004503,2024-12-15,confirmed,Partial,87820
ORD07943,PROJ00300,CUS001949,2024-01-12,Delivered,paid,461665
ORD07944,PROJ01361,CUS002037,2025-04-16,Delivered,Paid,170123
ORD07945,PROJ00365,CUS000122,2025-03-20,confirmed,paid,429260
ORD07946,PROJ00885,CUS000518,2024-10-22,confirmed,paid,255316
ORD07947,PROJ02708,CUS001731,2025-03-05,Confirmed,Partial,230946
ORD07948,PROJ01647,CUS002386,2024-06-02,Shipped,Paid,113423
ORD07949,PROJ02386,CUS003407,2025-01-22,Confirmed,paid,142866
ORD07950,PROJ00031,CUS003545,2024-10-05,Delivered,Partial,196889
ORD07951,PROJ00494,CUS004063,2024-06-15,Delivered,Partial,74199
ORD07952,PROJ02329,CUS000286,2024-05-08,Delivered,Partial,105258
ORD07953,PROJ03220,CUS002791,2024-03-17,Delivered,paid,248347
ORD07954,PROJ03766,CUS001910,2024-08-23,Confirmed,Paid,44065
ORD07955,PROJ00281,CUS001777,2024-04-17,Cancelled,paid,319355
ORD07956,PROJ01140,CUS002370,2024-05-21,confirmed,paid,47016
ORD07957,PROJ03258,CUS002343,2024-12-30,Confirmed,Partial,109455
ORD07958,PROJ04146,CUS002603,2025-07-10,Cancelled,Pending,84778
ORD07959,PROJ03084,CUS002089,2024-03-27,Cancelled,Pending,78196
ORD07960,PROJ02602,CUS001672,2025-05-12,Delivered,Partial,224961
ORD07961,PROJ03208,CUS004450,2025-01-05,Cancelled,Pending,15295
ORD07962,PROJ01490,CUS000457,2025-03-12,confirmed,Paid,305869
ORD07963,PROJ04569,CUS003501,2024-04-16,Delivered,Partial,149859
ORD07964,PROJ04460,CUS001889,2024-07-24,confirmed,Pending,466928
ORD07965,PROJ02385,CUS001789,2025-02-04,confirmed,paid,334089
ORD07966,PROJ01437,CUS000355,2024-05-31,Delivered,Pending,485462
ORD07967,PROJ00342,CUS001215,2024-12-18,Confirmed,paid,76420
ORD07968,PROJ03813,CUS002305,2025-06-18,Shipped,Partial,126391
ORD07969,PROJ04833,CUS000145,2024-07-09,confirmed,Pending,60822
ORD07970,PROJ00101,CUS002861,2025-01-28,Cancelled,Pending,448396
ORD07971,PROJ04187,CUS000151,2025-08-16,Delivered,Pending,388667
ORD07972,PROJ02049,CUS001007,2024-11-14,Shipped,Pending,218487
ORD07973,PROJ02771,CUS002123,2024-11-02,confirmed,paid,428247
ORD07974,PROJ01507,CUS002926,2025-01-10,Cancelled,Paid,491097
ORD07975,PROJ01794,CUS003126,2025-05-21,Confirmed,Paid,23842
ORD07976,PROJ00710,CUS001918,2024-12-04,Confirmed,Pending,236826
ORD07977,PROJ01873,CUS000678,2025-03-18,Delivered,Paid,459142
ORD07978,PROJ03118,CUS000151,2024-12-01,confirmed,Pending,170635
ORD07979,PROJ01098,CUS004936,2025-01-23,confirmed,Pending,456819
ORD07980,PROJ04711,CUS003331,2025-07-07,Cancelled,Paid,143581
ORD07981,PROJ03733,CUS003482,2025-02-21,Shipped,Pending,121462
ORD07982,PROJ04457,CUS002313,2025-04-30,Shipped,Paid,178994
ORD07983,PROJ03264,CUS003260,2024-10-24,Shipped,Pending,483851
ORD07984,PROJ03608,CUS001805,2025-05-18,confirmed,Pending,80164
ORD07985,PROJ04116,CUS001754,2024-09-27,Delivered,Pending,16858
ORD07986,PROJ03158,CUS003314,2024-07-26,Shipped,Pending,292099
ORD07987,PROJ00836,CUS001376,2024-09-11,Cancelled,paid,143665
ORD07988,PROJ02858,CUS001488,2024-12-09,Confirmed,paid,381922
ORD07989,PROJ03121,CUS001565,2024-10-27,Delivered,Pending,59218
ORD07990,PROJ01108,CUS000841,2024-06-17,Shipped,Partial,192942
ORD07991,PROJ04912,CUS003008,2024-12-23,Cancelled,Paid,119190
ORD07992,PROJ00811,CUS003571,2024-04-27,Cancelled,paid,423474
ORD07993,PROJ00391,CUS000545,2025-01-18,Confirmed,Pending,48221
ORD07994,PROJ03524,CUS000053,2025-05-05,Delivered,Pending,351952
ORD07995,PROJ04214,CUS003831,2024-10-30,Shipped,Paid,481547
ORD07996,PROJ02439,CUS004491,2024-12-30,Cancelled,Paid,48763
ORD07997,PROJ04492,CUS003915,2024-08-30,Cancelled,paid,113487
ORD07998,PROJ04391,CUS001143,2025-06-22,Shipped,Pending,131063
ORD07999,PROJ01383,CUS004971,2025-05-21,Shipped,Pending,486141
ORD08000,PROJ02258,CUS000702,2025-04-25,Cancelled,Partial,260062
ORD08001,PROJ03760,CUS003806,2025-04-19,Delivered,paid,324008
ORD08002,PROJ00227,CUS001420,2024-09-10,Confirmed,Pending,19932
ORD08003,PROJ02250,CUS002762,2024-02-09,confirmed,Partial,329810
ORD08004,PROJ04867,CUS003102,2024-12-07,confirmed,paid,496473
ORD08005,PROJ03718,CUS000177,2025-01-24,Delivered,Paid,166577
ORD08006,PROJ00956,CUS001771,2024-12-06,Cancelled,Paid,174090
ORD08007,PROJ00960,CUS003008,2024-08-24,Shipped,Pending,497884
ORD08008,PROJ04222,CUS000962,2025-05-21,confirmed,paid,453280
ORD08009,PROJ03180,CUS003365,2024-02-10,confirmed,Pending,76118
ORD08010,PROJ04485,CUS000474,2024-05-24,confirmed,Paid,70735
ORD08011,PROJ04075,CUS003271,2024-08-27,Cancelled,Partial,199370
ORD08012,PROJ01003,CUS003204,2025-02-15,Delivered,Partial,81084
ORD08013,PROJ00139,CUS003106,2025-10-13,confirmed,Pending,107578
ORD08014,PROJ00982,CUS001212,2024-07-18,Confirmed,Paid,295470
ORD08015,PROJ03388,CUS000322,2025-02-10,confirmed,Paid,200180
ORD08016,PROJ02800,CUS002009,2024-06-03,Shipped,paid,389095
ORD08017,PROJ02539,CUS000024,2024-05-04,Confirmed,Pending,36911
ORD08018,PROJ01253,CUS000601,2024-05-07,Delivered,paid,164322
ORD08019,PROJ00338,CUS003204,2024-10-26,Cancelled,Paid,155149
ORD08020,PROJ01945,CUS000807,2025-02-04,Confirmed,Pending,399716
ORD08021,PROJ01353,CUS000100,2025-02-22,Shipped,Paid,480758
ORD08022,PROJ04490,CUS002623,2025-05-17,Confirmed,paid,185994
ORD08023,PROJ03502,CUS002231,2024-09-30,Shipped,Paid,238800
ORD08024,PROJ03783,CUS002315,2025-07-27,confirmed,Pending,72292
ORD08025,PROJ02945,CUS003974,2024-08-21,Cancelled,Paid,82189
ORD08026,PROJ02691,CUS003307,2025-04-13,Cancelled,paid,370862
ORD08027,PROJ02998,CUS000195,2024-06-20,Delivered,Paid,390148
ORD08028,PROJ00131,CUS001713,2025-02-05,Cancelled,Paid,405396
ORD08029,PROJ00384,CUS001306,2024-11-15,Confirmed,Pending,279307
ORD08030,PROJ03769,CUS004033,2024-12-13,Shipped,Partial,57033
ORD08031,PROJ03520,CUS004913,2024-02-06,Shipped,Partial,420029
ORD08032,PROJ00250,CUS001501,2024-05-12,Shipped,Paid,258966
ORD08033,PROJ04105,CUS002832,2025-06-25,Delivered,Partial,65421
ORD08034,PROJ00004,CUS003368,2025-01-18,confirmed,Paid,178357
ORD08035,PROJ04096,CUS004557,2024-10-24,Confirmed,Paid,37166
ORD08036,PROJ00078,CUS003454,2024-11-13,Confirmed,Partial,432682
ORD08037,PROJ02347,CUS004065,2025-08-02,confirmed,paid,261767
ORD08038,PROJ04414,CUS004410,2024-08-07,confirmed,Partial,309209
ORD08039,PROJ04410,CUS001675,2025-03-21,Delivered,Paid,421594
ORD08040,PROJ03805,CUS004895,2024-10-11,Shipped,Partial,342879
ORD08041,PROJ04809,CUS000463,2024-08-26,Shipped,paid,448019
ORD08042,PROJ00433,CUS002171,2025-03-08,Confirmed,Pending,352822
ORD08043,PROJ00905,CUS000230,2025-01-21,Shipped,Partial,237696
ORD08044,PROJ03456,CUS003004,2025-01-19,Shipped,Pending,156137
ORD08045,PROJ01679,CUS000214,2024-11-10,Shipped,paid,416200
ORD08046,PROJ02711,CUS000554,2025-01-19,Delivered,paid,302641
ORD08047,PROJ03699,CUS004114,2025-07-28,Delivered,Pending,358054
ORD08048,PROJ00364,CUS003086,2025-01-02,confirmed,Paid,192181
ORD08049,PROJ04013,CUS000470,2025-11-28,Cancelled,paid,85240
ORD08050,PROJ01485,CUS001913,2025-04-19,Shipped,paid,321060
ORD08051,PROJ02191,CUS001110,2024-09-23,confirmed,paid,163829
ORD08052,PROJ02967,CUS002657,2024-12-04,Delivered,Paid,262013
ORD08053,PROJ02572,CUS002701,2024-06-29,Confirmed,Partial,136221
ORD08054,PROJ04744,CUS002387,2024-06-01,Delivered,Pending,443345
ORD08055,PROJ01437,CUS002872,2024-03-26,Shipped,Pending,339120
ORD08056,PROJ00571,CUS000845,2025-03-12,Cancelled,paid,493525
ORD08057,PROJ02507,CUS000478,2025-01-22,Cancelled,Paid,304024
ORD08058,PROJ01569,CUS003007,2025-06-05,Delivered,paid,201486
ORD08059,PROJ03061,CUS003596,2024-11-02,Confirmed,Paid,350320
ORD08060,PROJ04332,CUS001028,2024-09-27,Shipped,Partial,148678
ORD08061,PROJ02661,CUS004748,2024-08-18,Shipped,Paid,154997
ORD08062,PROJ02673,CUS001239,2025-03-09,confirmed,paid,207509
ORD08063,PROJ03569,CUS003394,2025-01-18,confirmed,Partial,283800
ORD08064,PROJ01682,CUS003044,2024-06-04,confirmed,Partial,360730
ORD08065,PROJ04390,CUS003657,2025-04-27,confirmed,Pending,337302
ORD08066,PROJ02929,CUS002675,2024-05-18,confirmed,Paid,307077
ORD08067,PROJ01170,CUS004137,2024-06-17,Confirmed,Paid,66365
ORD08068,PROJ02267,CUS003027,2024-12-01,confirmed,Pending,161585
ORD08069,PROJ02502,CUS004885,2025-03-10,Shipped,Paid,281283
ORD08070,PROJ01671,CUS002293,2024-07-28,Confirmed,Paid,427961
ORD08071,PROJ00408,CUS003335,2024-12-11,confirmed,paid,191838
ORD08072,PROJ02799,CUS001514,2024-11-14,Shipped,Pending,110799
ORD08073,PROJ01423,CUS003747,2024-03-11,Confirmed,Partial,279688
ORD08074,PROJ02990,CUS004349,2025-04-15,Delivered,Pending,217123
ORD08075,PROJ03845,CUS004026,2025-10-17,Cancelled,Partial,154302
ORD08076,PROJ00366,CUS001733,2024-12-23,Confirmed,Paid,18290
ORD08077,PROJ01246,CUS001424,2024-12-07,Confirmed,Pending,87452
ORD08078,PROJ04631,CUS000836,2024-10-08,confirmed,Partial,121161
ORD08079,PROJ04449,CUS003772,2024-10-21,confirmed,Paid,343718
ORD08080,PROJ02926,CUS000954,2024-10-09,Shipped,paid,394931
ORD08081,PROJ02771,CUS003705,2024-11-27,Cancelled,paid,371632
ORD08082,PROJ04773,CUS001006,2024-12-12,Shipped,Paid,442591
ORD08083,PROJ02225,CUS001324,2024-05-16,confirmed,paid,459136
ORD08084,PROJ01402,CUS003036,2024-12-15,confirmed,Paid,476188
ORD08085,PROJ00373,CUS002335,2024-08-09,Confirmed,Paid,40071
ORD08086,PROJ00189,CUS001671,2025-01-14,Shipped,paid,385469
ORD08087,PROJ00748,CUS003217,2024-12-29,Shipped,Pending,226436
ORD08088,PROJ04382,CUS003495,2024-10-29,Cancelled,Pending,301286
ORD08089,PROJ03890,CUS002546,2024-05-19,confirmed,Paid,349265
ORD08090,PROJ02063,CUS000034,2024-12-09,Cancelled,paid,289005
ORD08091,PROJ03969,CUS001965,2024-12-07,confirmed,Partial,483074
ORD08092,PROJ03550,CUS001696,2024-04-22,Shipped,paid,297731
ORD08093,PROJ02829,CUS002090,2024-10-14,Cancelled,Paid,315356
ORD08094,PROJ04215,CUS002101,2025-02-17,Shipped,Paid,223518
ORD08095,PROJ03505,CUS003397,2025-09-29,Delivered,Pending,455683
ORD08096,PROJ01266,CUS001244,2024-04-10,Cancelled,Partial,481947
ORD08097,PROJ00184,CUS004855,2024-09-25,Shipped,paid,467227
ORD08098,PROJ04472,CUS004270,2025-02-21,Cancelled,Partial,289193
ORD08099,PROJ01530,CUS003904,2024-12-26,Cancelled,Pending,428775
ORD08100,PROJ01132,CUS000870,2024-07-20,Shipped,Pending,389047
ORD08101,PROJ01107,CUS001680,2025-01-07,confirmed,Paid,251408
ORD08102,PROJ01649,CUS004876,2024-04-02,Delivered,paid,98163
ORD08103,PROJ03286,CUS003568,2025-09-18,confirmed,Paid,69696
ORD08104,PROJ04203,CUS001854,2025-06-27,Cancelled,Partial,203946
ORD08105,PROJ02614,CUS000779,2024-10-10,confirmed,Paid,67770
ORD08106,PROJ02619,CUS001869,2025-03-21,Cancelled,Partial,461102
ORD08107,PROJ01506,CUS004265,2024-06-25,Confirmed,Paid,416930
ORD08108,PROJ01135,CUS001518,2025-05-05,confirmed,Partial,277780
ORD08109,PROJ01830,CUS004030,2024-04-11,confirmed,Paid,378104
ORD08110,PROJ01720,CUS000453,2025-03-20,Shipped,Pending,494668
ORD08111,PROJ03748,CUS001256,2024-12-14,Delivered,Paid,58917
ORD08112,PROJ01344,CUS003027,2025-03-24,Confirmed,Pending,334160
ORD08113,PROJ02581,CUS001085,2024-11-24,Delivered,Pending,346484
ORD08114,PROJ00742,CUS000701,2025-03-01,Cancelled,Paid,415504
ORD08115,PROJ00513,CUS000156,2024-07-14,Confirmed,Paid,356958
ORD08116,PROJ02285,CUS000530,2024-11-02,Cancelled,Partial,414463
ORD08117,PROJ00121,CUS003962,2025-06-10,Delivered,Paid,474899
ORD08118,PROJ00611,CUS004989,2024-11-17,Confirmed,Paid,248468
ORD08119,PROJ04635,CUS004571,2025-09-29,Confirmed,Pending,159530
ORD08120,PROJ02772,CUS001057,2025-03-07,Cancelled,Paid,409696
ORD08121,PROJ00709,CUS003123,2025-04-09,confirmed,Paid,354437
ORD08122,PROJ01328,CUS004686,2025-09-19,Confirmed,Pending,316244
ORD08123,PROJ00264,CUS003359,2024-10-29,Cancelled,paid,179611
ORD08124,PROJ04981,CUS004175,2025-06-08,Cancelled,paid,273853
ORD08125,PROJ02934,CUS001601,2025-03-14,Cancelled,paid,399814
ORD08126,PROJ01212,CUS001778,2025-01-25,Shipped,Partial,329942
ORD08127,PROJ03764,CUS004379,2025-02-05,Shipped,Paid,240037
ORD08128,PROJ04008,CUS004991,2024-05-31,Cancelled,Paid,264526
ORD08129,PROJ02575,CUS001377,2025-04-27,Cancelled,Paid,218402
ORD08130,PROJ03133,CUS004098,2024-12-27,Cancelled,paid,262629
ORD08131,PROJ03860,CUS000250,2025-03-21,Cancelled,Partial,497657
ORD08132,PROJ03494,CUS004959,2025-01-02,Confirmed,Partial,356030
ORD08133,PROJ01722,CUS000167,2025-03-18,confirmed,paid,186170
ORD08134,PROJ01198,CUS002043,2025-11-01,Confirmed,Pending,338222
ORD08135,PROJ01998,CUS004168,2024-09-23,Shipped,paid,273411
ORD08136,PROJ03204,CUS000619,2025-06-02,Confirmed,Pending,377055
ORD08137,PROJ00278,CUS002589,2024-12-19,Cancelled,Pending,268645
ORD08138,PROJ01848,CUS002383,2024-05-23,Delivered,Pending,183129
ORD08139,PROJ04427,CUS003781,2024-06-09,Delivered,Paid,184816
ORD08140,PROJ02739,CUS000078,2025-02-21,Shipped,Pending,367460
ORD08141,PROJ03177,CUS002286,2024-11-04,Confirmed,Paid,172072
ORD08142,PROJ02946,CUS002875,2024-12-23,Delivered,paid,15829
ORD08143,PROJ00790,CUS003890,2025-01-05,Shipped,paid,243331
ORD08144,PROJ02147,CUS000926,2024-04-09,Shipped,Paid,494801
ORD08145,PROJ03609,CUS003651,2024-10-21,Cancelled,Pending,46540
ORD08146,PROJ02549,CUS000956,2024-04-05,Cancelled,Partial,105613
ORD08147,PROJ02170,CUS003049,2024-02-27,Confirmed,paid,417316
ORD08148,PROJ03485,CUS003888,2024-05-14,Shipped,Pending,133795
ORD08149,PROJ02767,CUS002634,2024-12-01,Shipped,paid,247586
ORD08150,PROJ04175,CUS004646,2024-08-27,Shipped,Paid,463249
ORD08151,PROJ00862,CUS001212,2024-07-05,Cancelled,paid,20356
ORD08152,PROJ03604,CUS004328,2024-10-16,Shipped,paid,44997
ORD08153,PROJ04983,CUS000149,2024-11-30,Shipped,Partial,168837
ORD08154,PROJ01009,CUS003648,2024-12-19,Shipped,paid,384974
ORD08155,PROJ04920,CUS002252,2025-05-08,Cancelled,Partial,102202
ORD08156,PROJ00506,CUS000663,2025-01-02,Cancelled,paid,350520
ORD08157,PROJ00268,CUS001468,2025-04-28,Delivered,Paid,138933
ORD08158,PROJ00012,CUS003954,2024-11-28,Shipped,Partial,479885
ORD08159,PROJ00277,CUS004698,2025-06-23,Confirmed,paid,411579
ORD08160,PROJ03752,CUS001410,2025-03-14,Shipped,Pending,450021
ORD08161,PROJ04633,CUS001442,2024-09-27,confirmed,paid,116917
ORD08162,PROJ03478,CUS004833,2025-07-29,Confirmed,Paid,203810
ORD08163,PROJ02970,CUS003024,2025-02-24,Delivered,Pending,339245
ORD08164,PROJ01506,CUS004467,2024-08-12,Cancelled,paid,468085
ORD08165,PROJ02574,CUS002705,2024-10-03,confirmed,Paid,134790
ORD08166,PROJ00813,CUS000715,2025-11-15,confirmed,Pending,420372
ORD08167,PROJ02877,CUS003020,2025-04-10,Cancelled,paid,66537
ORD08168,PROJ03125,CUS004639,2024-07-07,Delivered,Pending,312026
ORD08169,PROJ01499,CUS000822,2024-05-08,Cancelled,Paid,163617
ORD08170,PROJ04126,CUS004769,2024-03-04,Cancelled,Paid,403349
ORD08171,PROJ02220,CUS001316,2024-09-06,Cancelled,Paid,282969
ORD08172,PROJ00336,CUS001648,2025-02-21,confirmed,Paid,142612
ORD08173,PROJ03417,CUS002554,2024-07-30,confirmed,Partial,169241
ORD08174,PROJ00195,CUS002612,2025-05-19,Shipped,Pending,206434
ORD08175,PROJ02061,CUS002718,2024-06-24,confirmed,Paid,332660
ORD08176,PROJ03446,CUS000983,2025-07-12,Delivered,Paid,146688
ORD08177,PROJ02136,CUS002525,2025-01-28,Delivered,Paid,139660
ORD08178,PROJ02570,CUS001366,2024-03-13,Cancelled,paid,91303
ORD08179,PROJ04349,CUS000434,2024-05-15,confirmed,Pending,446730
ORD08180,PROJ00527,CUS002898,2025-02-27,confirmed,Paid,351488
ORD08181,PROJ00664,CUS003565,2025-02-11,Cancelled,Pending,141022
ORD08182,PROJ01587,CUS002335,2024-09-04,Delivered,Paid,428929
ORD08183,PROJ00161,CUS002439,2024-09-19,Cancelled,Pending,216893
ORD08184,PROJ02382,CUS000820,2024-04-02,confirmed,Pending,458251
ORD08185,PROJ02551,CUS004504,2024-03-20,confirmed,Paid,366514
ORD08186,PROJ03147,CUS002486,2024-09-23,Cancelled,Pending,369094
ORD08187,PROJ04425,CUS002672,2024-06-18,Shipped,Paid,430316
ORD08188,PROJ04159,CUS002126,2025-03-22,Delivered,Paid,283725
ORD08189,PROJ04989,CUS002404,2024-11-04,confirmed,Pending,367769
ORD08190,PROJ03842,CUS000016,2024-08-10,confirmed,paid,499819
ORD08191,PROJ04149,CUS002239,2024-02-26,Confirmed,Partial,213307
ORD08192,PROJ02964,CUS001304,2024-11-14,Delivered,Partial,313841
ORD08193,PROJ04128,CUS003724,2024-11-03,Delivered,paid,124581
ORD08194,PROJ02101,CUS003388,2024-10-25,confirmed,Pending,155865
ORD08195,PROJ02015,CUS003425,2025-02-21,Confirmed,Partial,124995
ORD08196,PROJ00991,CUS003813,2025-02-25,Delivered,paid,450352
ORD08197,PROJ02611,CUS004086,2024-08-28,Confirmed,Pending,450611
ORD08198,PROJ00339,CUS003925,2024-12-04,Cancelled,Pending,349220
ORD08199,PROJ01085,CUS001297,2024-10-30,Delivered,Partial,84397
ORD08200,PROJ03075,CUS004575,2024-02-22,Cancelled,Pending,69453
ORD08201,PROJ00562,CUS001978,2024-09-30,Delivered,Partial,192928
ORD08202,PROJ04767,CUS002649,2025-03-16,confirmed,Pending,124405
ORD08203,PROJ03171,CUS001432,2025-01-02,Cancelled,Partial,371784
ORD08204,PROJ03825,CUS004559,2024-09-24,Cancelled,paid,493477
ORD08205,PROJ03213,CUS002086,2025-07-11,confirmed,Partial,12289
ORD08206,PROJ00383,CUS001201,2025-07-21,Shipped,Partial,182911
ORD08207,PROJ03640,CUS003113,2024-07-23,Shipped,Paid,165438
ORD08208,PROJ00694,CUS002025,2024-01-25,Shipped,Pending,379707
ORD08209,PROJ02660,CUS002372,2025-01-15,Delivered,Paid,372520
ORD08210,PROJ02740,CUS001034,2024-11-13,Cancelled,Pending,310335
ORD08211,PROJ04385,CUS003182,2025-09-15,Cancelled,paid,33516
ORD08212,PROJ03435,CUS000497,2025-03-20,Cancelled,Partial,477469
ORD08213,PROJ03693,CUS001187,2025-07-01,Cancelled,paid,413804
ORD08214,PROJ01889,CUS000742,2024-07-26,confirmed,paid,9017
ORD08215,PROJ04115,CUS003139,2024-11-22,Delivered,Paid,335922
ORD08216,PROJ02986,CUS002847,2024-11-26,Cancelled,paid,189577
ORD08217,PROJ00137,CUS001193,2025-04-18,Shipped,Pending,127713
ORD08218,PROJ02494,CUS001344,2024-04-13,Cancelled,Paid,110209
ORD08219,PROJ04528,CUS004250,2025-01-31,confirmed,paid,217992
ORD08220,PROJ04707,CUS000916,2024-06-20,Cancelled,Pending,347188
ORD08221,PROJ03567,CUS002018,2024-10-28,Delivered,Partial,376354
ORD08222,PROJ03895,CUS000624,2024-04-27,confirmed,Paid,76081
ORD08223,PROJ03119,CUS001266,2024-09-24,Shipped,paid,36600
ORD08224,PROJ03227,CUS003447,2025-03-30,Shipped,Partial,308467
ORD08225,PROJ01261,CUS000981,2024-08-31,Cancelled,paid,52864
ORD08226,PROJ04573,CUS003710,2025-02-24,confirmed,Partial,392375
ORD08227,PROJ02547,CUS002284,2024-11-19,Delivered,paid,326044
ORD08228,PROJ04573,CUS001940,2025-03-06,Confirmed,paid,23779
ORD08229,PROJ04619,CUS000085,2025-06-19,Cancelled,Paid,498685
ORD08230,PROJ00986,CUS001322,2025-06-17,Delivered,Partial,10189
ORD08231,PROJ00390,CUS001196,2024-03-11,Confirmed,paid,385645
ORD08232,PROJ00247,CUS001533,2024-12-24,Delivered,Partial,311689
ORD08233,PROJ02146,CUS000041,2025-10-06,Delivered,Pending,236401
ORD08234,PROJ04078,CUS003375,2025-05-21,Shipped,Pending,480786
ORD08235,PROJ00317,CUS004354,2025-04-04,Confirmed,Paid,372579
ORD08236,PROJ01058,CUS003344,2024-09-15,Cancelled,Paid,282791
ORD08237,PROJ02706,CUS001305,2025-02-18,Shipped,Partial,183054
ORD08238,PROJ02915,CUS003781,2024-04-06,Shipped,Pending,220035
ORD08239,PROJ01824,CUS001624,2024-10-25,Shipped,Paid,342344
ORD08240,PROJ04682,CUS001675,2025-02-16,Cancelled,Paid,275338
ORD08241,PROJ04316,CUS001829,2024-04-10,Confirmed,paid,244310
ORD08242,PROJ04013,CUS001884,2024-12-08,Delivered,Pending,353365
ORD08243,PROJ04780,CUS000211,2025-01-01,Cancelled,Paid,393679
ORD08244,PROJ03869,CUS004679,2025-05-24,Cancelled,Paid,420298
