product_id,category_id,supplier_id,product_name,material_type,cost_price,selling_price,status
PRD01156,CAT008,SUP0325,Product 1156,Wood,32407,33703,active
PRD01157,CAT039,SUP0113,Product 1157,Plywood,1449,12083,active
PRD01158,CAT040,SUP0164,Product 1158,Wood,36316,41275,active
PRD01159,CAT021,SUP0155,Product 1159,Steel,9773,11081,Discontinued
PRD01160,CAT029,SUP0128,Product 1160,Wood,19463,31363,active
PRD01161,CAT040,SUP0254,Product 1161,Plywood,30251,32561,Discontinued
PRD01162,CAT009,SUP0015,Product 1162,Steel,1589,12654,Active
PRD01163,CAT028,SUP0382,Product 1163,Steel,11956,19451,Discontinued
PRD01164,CAT011,SUP0168,Product 1164,Wood,9858,24340,Active
PRD01165,CAT020,SUP0011,Product 1165,Steel,47710,53018,Discontinued
PRD01166,CAT020,SUP0394,Product 1166,Plywood,42343,56817,Active
PRD01167,CAT016,SUP0494,Product 1167,Laminate,20163,26923,Active
PRD01168,CAT014,SUP0151,Product 1168,Marble,45097,53896,Active
PRD01169,CAT009,SUP0065,Product 1169,Marble,48333,48543,Discontinued
PRD01170,CAT025,SUP0191,Product 1170,Laminate,42308,56416,active
PRD01171,CAT001,SUP0470,Product 1171,Plywood,29985,31134,active
PRD01172,CAT021,SUP0336,Product 1172,Plywood,48560,58961,Discontinued
PRD01173,CAT017,SUP0240,Product 1173,Glass,32398,40775,Discontinued
PRD01174,CAT005,SUP0094,Product 1174,Marble,36127,47057,Discontinued
PRD01175,CAT016,SUP0223,Product 1175,Wood,19246,23737,Active
PRD01176,CAT023,SUP0159,Product 1176,Marble,48212,55063,active
PRD01177,CAT022,SUP0161,Product 1177,Laminate,5263,19090,Discontinued
PRD01178,CAT014,SUP0135,Product 1178,Glass,7670,19833,active
PRD01179,CAT027,SUP0422,Product 1179,Glass,10102,18903,active
PRD01180,CAT008,SUP0351,Product 1180,Marble,8848,13036,active
PRD01181,CAT012,SUP0498,Product 1181,Glass,20007,23105,active
PRD01182,CAT008,SUP0128,Product 1182,Plywood,12665,23948,Discontinued
PRD01183,CAT023,SUP0428,Product 1183,Plywood,30017,43483,Active
PRD01184,CAT034,SUP0335,Product 1184,Marble,6070,15090,Discontinued
PRD01185,CAT033,SUP0465,Product 1185,Marble,45460,53062,Discontinued
PRD01186,CAT032,SUP0244,Product 1186,Steel,23079,28744,active
PRD01187,CAT023,SUP0352,Product 1187,Marble,27959,30108,Active
PRD01188,CAT010,SUP0184,Product 1188,Steel,9774,14615,active
PRD01189,CAT021,SUP0161,Product 1189,Plywood,20663,34760,Discontinued
PRD01190,CAT018,SUP0065,Product 1190,Laminate,41065,41318,Discontinued
PRD01191,CAT002,SUP0316,Product 1191,Glass,36394,40395,Active
PRD01192,CAT006,SUP0457,Product 1192,Plywood,6874,19382,Active
PRD01193,CAT027,SUP0498,Product 1193,Marble,49796,52942,Discontinued
PRD01194,CAT008,SUP0164,Product 1194,Marble,38037,44705,active
PRD01195,CAT002,SUP0035,Product 1195,Glass,25031,40021,Active
PRD01196,CAT003,SUP0055,Product 1196,Wood,27512,37097,Active
PRD01197,CAT039,SUP0442,Product 1197,Plywood,10130,18075,active
PRD01198,CAT017,SUP0401,Product 1198,Wood,14293,23695,Active
PRD01199,CAT026,SUP0270,Product 1199,Marble,46711,51554,active
PRD01200,CAT026,SUP0372,Product 1200,Steel,47395,54827,active
PRD01201,CAT007,SUP0430,Product 1201,Wood,40642,43283,Active
PRD01202,CAT009,SUP0487,Product 1202,Steel,27201,27828,Active
PRD01203,CAT010,SUP0281,Product 1203,Glass,18351,20804,Active
PRD01204,CAT024,SUP0397,Product 1204,Plywood,12762,21186,Discontinued
PRD01205,CAT006,SUP0033,Product 1205,Glass,20586,20932,Discontinued
PRD01206,CAT006,SUP0079,Product 1206,Wood,42745,50199,Active
PRD01207,CAT040,SUP0329,Product 1207,Steel,49929,54208,Discontinued
PRD01208,CAT030,SUP0431,Product 1208,Marble,2674,17139,active
PRD01209,CAT016,SUP0168,Product 1209,Wood,34526,44914,Discontinued
PRD01210,CAT037,SUP0182, Product 1210,Glass,15116,21098,Discontinued
PRD01211,CAT009,SUP0213,Product 1211,Plywood,14886,27102,Active
PRD01212,CAT010,SUP0387,Product 1212,Marble,49785,58477,active
PRD01213,CAT017,SUP0246,Product 1213,Marble,27494,37688,Active
PRD01214,CAT015,SUP0420,Product 1214,Steel,4594,19267,Discontinued
PRD01215,CAT006,SUP0272,Product 1215,Steel,16493,25648,active
PRD01216,CAT034,SUP0076,Product 1216,Marble,22980,24329,Active
PRD01217,CAT032,SUP0293,Product 1217,Wood,38227,41589,Active
PRD01218,CAT014,SUP0499,Product 1218,Marble,34370,48795,Active
PRD01219,CAT029,SUP0317,Product 1219,Glass,10456,15034,Active
PRD01220,CAT024,SUP0486,Product 1220,Marble,19757,30563,Discontinued
PRD01221,CAT040,SUP0269,Product 1221,Marble,28882,41051,active
PRD01222,CAT014,SUP0060,Product 1222,Plywood,1819,13384,Discontinued
PRD01223,CAT040,SUP0450,Product 1223,Wood,19589,32030,active
PRD01224,CAT017,SUP0286,Product 1224,Laminate,29981,36355,Discontinued
PRD01225,CAT016,SUP0171,Product 1225,Glass,30914,41090,active
PRD01226,CAT025,SUP0311,Product 1226,Steel,46366,52909,Discontinued
PRD01227,CAT040,SUP0188,Product 1227,Laminate,3617,5784,Discontinued
PRD01228,CAT010,SUP0354,Product 1228,Plywood,44706,54847,active
PRD01229,CAT027,SUP0180,Product 1229,Wood,20840,31290,active
PRD01230,CAT021,SUP0405,Product 1230,Wood,26522,35025,Discontinued
PRD01231,CAT030,SUP0195,Product 1231,Laminate,4355,10792,active
PRD01232,CAT007,SUP0203,Product 1232,Glass,3712,4177,active
PRD01233,CAT027,SUP0222,Product 1233,Laminate,7142,12314,active
PRD01234,CAT028,SUP0009,Product 1234,Marble,16111,30192,Active
PRD01235,CAT023,SUP0120,Product 1235,Plywood,38068,47764,Active
PRD01236,CAT029,SUP0316,Product 1236,Marble,28944,35418,Active
PRD01237,CAT004,SUP0298,Product 1237,Steel,5183,13520,active
PRD01238,CAT009,SUP0063,Product 1238,Glass,47159,61631,Active
PRD01239,CAT040,SUP0401,Product 1239,Laminate,36126,43887,Discontinued
PRD01240,CAT003,SUP0275,Product 1240,Steel,29818,41917,active
PRD01241,CAT026,SUP0294,Product 1241,Steel,46707,60359,Active
PRD01242,CAT029,SUP0406,Product 1242,Marble,37775,40137,Active
PRD01243,CAT015,SUP0376,Product 1243,Laminate,41186,43344,Discontinued
PRD01244,CAT002,SUP0317,Product 1244,Marble,34435,46182,Discontinued
PRD01245,CAT029,SUP0105,Product 1245,Plywood,33061,45657,Active
PRD01246,CAT034,SUP0216,Product 1246,Glass,28798,32284,active
PRD01247,CAT025,SUP0260,Product 1247,Marble,8818,17674,active
PRD01248,CAT007,SUP0305,Product 1248,Glass,46394,52343,active
PRD01249,CAT032,SUP0185,Product 1249,Steel,5802,20357,Active
PRD01250,CAT031,SUP0193,Product 1250,Wood,28739,34091,Active
PRD01251,CAT008,SUP0122,Product 1251,Steel,1006,1610,Discontinued
PRD01252,CAT005,SUP0411,Product 1252,Marble,48819,49633,active
PRD01253,CAT005,SUP0414,Product 1253,Steel,33731,41991,Active
PRD01254,CAT008,SUP0055,Product 1254,Steel,35016,37216,Discontinued
PRD01255,CAT022,SUP0341,Product 1255,Marble,23355,23718,Active
PRD01256,CAT008,SUP0331,Product 1256,Wood,11237,25527,Active
PRD01257,CAT016,SUP0205,Product 1257,Marble,32993,46400,Active
PRD01258,CAT003,SUP0169,Product 1258,Plywood,20647,25851,Discontinued
PRD01259,CAT035,SUP0477,Product 1259,Marble,35192,41787,Active
PRD01260,CAT007,SUP0017,Product 1260,Plywood,40198,51816,Active
PRD01261,CAT029,SUP0282,Product 1261,Wood,13140,24382,Active
PRD01262,CAT037,SUP0334,Product 1262,Plywood,514,13469,Discontinued
PRD01263,CAT004,SUP0136,Product 1263,Laminate,36141,48369,Active
PRD01264,CAT013,SUP0326,Product 1264,Glass,25025,27344,active
PRD01265,CAT014,SUP0089, Product 1265,Wood,47056,53318,Active
PRD01266,CAT029,SUP0449,Product 1266,Marble,27213,31428,Active
PRD01267,CAT024,SUP0406,Product 1267,Plywood,22749,23696,Discontinued
PRD01268,CAT025,SUP0041,Product 1268,Wood,11978,12603,active
PRD01269,CAT003,SUP0457,Product 1269,Wood,12538,14434,active
PRD01270,CAT010,SUP0129,Product 1270,Steel,44512,53948,Discontinued
PRD01271,CAT006,SUP0408,Product 1271,Glass,7583,13992,Active
PRD01272,CAT007,SUP0287,Product 1272,Glass,31800,43820,Discontinued
PRD01273,CAT016,SUP0139,Product 1273,Laminate,9907,21332,Discontinued
PRD01274,CAT014,SUP0163,Product 1274,Wood,32672,45115,active
PRD01275,CAT003,SUP0237,Product 1275,Plywood,4414,17070,active
PRD01276,CAT040,SUP0156,Product 1276,Marble,10700,19659,Discontinued
PRD01277,CAT007,SUP0432,Product 1277,Plywood,6939,9826,active
PRD01278,CAT021,SUP0073,Product 1278,Marble,40631,45994,active
PRD01279,CAT010,SUP0015,Product 1279,Marble,11405,25244,Active
PRD01280,CAT027,SUP0047,Product 1280,Wood,27250,31199,active
PRD01281,CAT012,SUP0454,Product 1281,Marble,890,11752,Active
PRD01282,CAT033,SUP0054,Product 1282,Steel,47039,53958,active
PRD01283,CAT033,SUP0344,Product 1283,Glass,48582,58083,active
PRD01284,CAT003,SUP0171,Product 1284,Marble,2796,3340,Discontinued
PRD01285,CAT005,SUP0375,Product 1285,Plywood,35904,50855,active
PRD01286,CAT040,SUP0229,Product 1286,Glass,28921,30328,active
PRD01287,CAT020,SUP0007,Product 1287,Glass,25015,30971,Discontinued
PRD01288,CAT034,SUP0245,Product 1288,Plywood,3460,14840,Active
PRD01289,CAT001,SUP0077,Product 1289,Marble,45130,56099,Active
PRD01290,CAT010,SUP0246,Product 1290,Laminate,13755,20150,Active
PRD01291,CAT031,SUP0033,Product 1291,Steel,13054,18199,active
PRD01292,CAT028,SUP0232,Product 1292,Plywood,36347,44536,Discontinued
PRD01293,CAT018,SUP0295,Product 1293,Steel,23710,30304,active
PRD01294,CAT004,SUP0417,Product 1294,Marble,25832,38066,Active
PRD01295,CAT015,SUP0136,Product 1295,Marble,29920,31181,active
PRD01296,CAT003,SUP0105,Product 1296,Laminate,23498,33619,Discontinued
PRD01297,CAT024,SUP0075,Product 1297,Steel,32965,34802,active
PRD01298,CAT011,SUP0465,Product 1298,Marble,6958,19382,Active
PRD01299,CAT020,SUP0052,Product 1299,Marble,33185,42875,Discontinued
PRD01300,CAT040,SUP0250,Product 1300,Steel,30795,32367,Active
PRD01301,CAT027,SUP0490,Product 1301,Glass,3198,14809,Discontinued
PRD01302,CAT029,SUP0166,Product 1302,Plywood,27676,31311,Discontinued
PRD01303,CAT038,SUP0457,Product 1303,Laminate,23443,34617,Discontinued
PRD01304,CAT015,SUP0305,Product 1304,Steel,6010,8527,active
PRD01305,CAT016,SUP0447,Product 1305,Plywood,24045,31344,Discontinued
PRD01306,CAT027,SUP0306,Product 1306,Laminate,41801,56069,Active
PRD01307,CAT016,SUP0452,Product 1307,Laminate,26477,39162,Discontinued
PRD01308,CAT028,SUP0089,Product 1308,Steel,8846,23612,Active
PRD01309,CAT034,SUP0106,Product 1309,Steel,7511,21528,Discontinued
PRD01310,CAT018,SUP0158,Product 1310,Plywood,24948,26849,active
PRD01311,CAT013,SUP0140,Product 1311,Glass,34851,47978,Discontinued
PRD01312,CAT032,SUP0002,Product 1312,Steel,27758,41580,Active
PRD01313,CAT029,SUP0155,Product 1313,Wood,35830,49593,Discontinued
PRD01314,CAT008,SUP0191,Product 1314,Marble,42480,56366,Discontinued
PRD01315,CAT021,SUP0406,Product 1315,Plywood,6287,7021,active
PRD01316,CAT001,SUP0390,Product 1316,Wood,15590,30318,Discontinued
PRD01317,CAT008,SUP0202,Product 1317,Marble,1219,5249,Active
PRD01318,CAT022,SUP0034,Product 1318,Marble,11660,13839,active
PRD01319,CAT026,SUP0142,Product 1319,Plywood,45200,47384,Active
PRD01320,CAT004,SUP0399, Product 1320,Laminate,23979,25933,Active
PRD01321,CAT006,SUP0178,Product 1321,Marble,12425,18302,Discontinued
PRD01322,CAT018,SUP0166,Product 1322,Plywood,3028,10220,Discontinued
PRD01323,CAT014,SUP0311,Product 1323,Wood,14810,27389,Discontinued
PRD01324,CAT030,SUP0171,Product 1324,Wood,22846,28594,active
PRD01325,CAT018,SUP0300,Product 1325,Steel,5435,17364,Active
PRD01326,CAT034,SUP0267,Product 1326,Steel,20040,23493,Discontinued
PRD01327,CAT008,SUP0328,Product 1327,Glass,20760,31814,Active
PRD01328,CAT024,SUP0407,Product 1328,Wood,14279,28731,Active
PRD01329,CAT024,SUP0125,Product 1329,Marble,11974,18839,Discontinued
PRD01330,CAT010,SUP0496,Product 1330,Steel,33393,46519,Active
PRD01331,CAT035,SUP0185,Product 1331,Laminate,28102,33049,active
PRD01332,CAT032,SUP0314,Product 1332,Glass,20627,34214,active
PRD01333,CAT028,SUP0135,Product 1333,Marble,16050,18535,Discontinued
PRD01334,CAT037,SUP0186,Product 1334,Marble,32481,45130,active
PRD01335,CAT040,SUP0208,Product 1335,Laminate,32705,35529,Active
PRD01336,CAT012,SUP0075,Product 1336,Glass,11019,23842,active
PRD01337,CAT007,SUP0210,Product 1337,Wood,7685,22476,Active
PRD01338,CAT034,SUP0477,Product 1338,Marble,43801,57944,Active
PRD01339,CAT022,SUP0112,Product 1339,Marble,18441,26209,Discontinued
PRD01340,CAT007,SUP0005,Product 1340,Glass,47146,51156,Active
PRD01341,CAT025,SUP0116,Product 1341,Glass,15034,17509,active
PRD01342,CAT028,SUP0053,Product 1342,Glass,4809,13461,Active
PRD01343,CAT040,SUP0175,Product 1343,Marble,13524,19512,Active
PRD01344,CAT026,SUP0326,Product 1344,Wood,1988,8346,active
PRD01345,CAT036,SUP0411,Product 1345,Plywood,35673,40015,active
PRD01346,CAT020,SUP0448,Product 1346,Glass,46859,54469,active
PRD01347,CAT014,SUP0169,Product 1347,Laminate,45696,57411,Active
PRD01348,CAT021,SUP0319,Product 1348,Wood,22532,32827,Active
PRD01349,CAT014,SUP0091,Product 1349,Plywood,44347,49849,Discontinued
PRD01350,CAT013,SUP0233,Product 1350,Steel,15823,21575,Discontinued
PRD01351,CAT022,SUP0202,Product 1351,Steel,41832,54217,active
PRD01352,CAT015,SUP0202,Product 1352,Marble,43484,55357,Active
PRD01353,CAT034,SUP0094,Product 1353,Marble,4353,5130,active
PRD01354,CAT018,SUP0207,Product 1354,Steel,20908,29225,Active
PRD01355,CAT029,SUP0018,Product 1355,Wood,23293,25201,Active
PRD01356,CAT033,SUP0338,Product 1356,Marble,18326,25487,Discontinued
PRD01357,CAT031,SUP0372,Product 1357,Laminate,25015,30896,Active
PRD01358,CAT009,SUP0324,Product 1358,Wood,4525,7508,Discontinued
PRD01359,CAT037,SUP0116,Product 1359,Laminate,14070,23757,Discontinued
PRD01360,CAT027,SUP0274,Product 1360,Steel,48375,56592,Active
PRD01361,CAT010,SUP0059,Product 1361,Marble,39258,47462,Discontinued
PRD01362,CAT036,SUP0008,Product 1362,Steel,10104,12429,active
PRD01363,CAT026,SUP0225,Product 1363,Glass,35996,44582,active
PRD01364,CAT002,SUP0232,Product 1364,Steel,7163,11086,Discontinued
PRD01365,CAT026,SUP0340,Product 1365,Glass,10283,18653,active
PRD01366,CAT020,SUP0262,Product 1366,Marble,26451,35540,Active
PRD01367,CAT018,SUP0301,Product 1367,Steel,14733,22242,Active
PRD01368,CAT028,SUP0336,Product 1368,Wood,33152,40454,active
PRD01369,CAT022,SUP0406,Product 1369,Wood,1667,16663,Active
PRD01370,CAT028,SUP0143,Product 1370,Laminate,30408,32167,active
PRD01371,CAT021,SUP0014,Product 1371,Plywood,3692,5231,Discontinued
PRD01372,CAT020,SUP0389,Product 1372,Plywood,19899,27352,active
PRD01373,CAT037,SUP0179,Product 1373,Wood,19820,25440,Discontinued
PRD01374,CAT027,SUP0073,Product 1374,Marble,40969,41260,Active
PRD01375,CAT019,SUP0444, Product 1375,Marble,21043,24302,Discontinued
PRD01376,CAT028,SUP0288,Product 1376,Plywood,3040,8142,active
PRD01377,CAT026,SUP0176,Product 1377,Steel,36160,50969,Active
PRD01378,CAT022,SUP0354,Product 1378,Laminate,7959,9891,Discontinued
PRD01379,CAT005,SUP0443,Product 1379,Laminate,48836,52602,active
PRD01380,CAT015,SUP0405,Product 1380,Steel,10489,24786,active
PRD01381,CAT040,SUP0310,Product 1381,Plywood,16443,19917,Active
PRD01382,CAT026,SUP0154,Product 1382,Wood,34665,49610,Active
PRD01383,CAT013,SUP0133,Product 1383,Laminate,8016,12139,Active
PRD01384,CAT035,SUP0281,Product 1384,Steel,42350,45460,Active
PRD01385,CAT036,SUP0273,Product 1385,Wood,6352,17886,Discontinued
PRD01386,CAT023,SUP0464,Product 1386,Plywood,10303,15999,Discontinued
PRD01387,CAT029,SUP0333,Product 1387,Glass,38758,47824,active
PRD01388,CAT016,SUP0344,Product 1388,Laminate,28043,37956,active
PRD01389,CAT007,SUP0181,Product 1389,Plywood,38785,40130,Discontinued
PRD01390,CAT014,SUP0017,Product 1390,Wood,32437,34266,Active
PRD01391,CAT013,SUP0392,Product 1391,Glass,48052,50189,Discontinued
PRD01392,CAT017,SUP0432,Product 1392,Plywood,1421,12687,Active
PRD01393,CAT009,SUP0173,Product 1393,Marble,44000,57862,active
PRD01394,CAT036,SUP0229,Product 1394,Steel,44442,45093,active
PRD01395,CAT009,SUP0254,Product 1395,Glass,2977,4138,active
PRD01396,CAT007,SUP0118,Product 1396,Marble,41064,52892,active
PRD01397,CAT016,SUP0455,Product 1397,Marble,49388,54550,Discontinued
PRD01398,CAT012,SUP0351,Product 1398,Glass,1669,11378,Discontinued
PRD01399,CAT018,SUP0087,Product 1399,Plywood,29286,43188,active
PRD01400,CAT035,SUP0402,Product 1400,Glass,49722,57357,Active
PRD01401,CAT007,SUP0313,Product 1401,Glass,25923,39045,Active
PRD01402,CAT017,SUP0447,Product 1402,Laminate,46536,57255,Active
PRD01403,CAT036,SUP0421,Product 1403,Wood,5205,15481,active
PRD01404,CAT038,SUP0056,Product 1404,Wood,43085,51888,Active
PRD01405,CAT037,SUP0310,Product 1405,Steel,29456,44347,active
PRD01406,CAT029,SUP0265,Product 1406,Plywood,39338,46378,Discontinued
PRD01407,CAT020,SUP0370,Product 1407,Plywood,47459,51588,active
PRD01408,CAT023,SUP0492,Product 1408,Marble,14811,16216,Discontinued
PRD01409,CAT031,SUP0005,Product 1409,Wood,33704,40200,active
PRD01410,CAT037,SUP0306,Product 1410,Plywood,21600,22167,Discontinued
PRD01411,CAT003,SUP0235,Product 1411,Marble,28300,43160,active
PRD01412,CAT030,SUP0211,Product 1412,Plywood,27590,28390,Discontinued
PRD01413,CAT039,SUP0450,Product 1413,Marble,27028,32331,Active
PRD01414,CAT019,SUP0029,Product 1414,Marble,21696,32491,Active
PRD01415,CAT010,SUP0216,Product 1415,Steel,9493,13193,Active
PRD01416,CAT032,SUP0011,Product 1416,Laminate,23079,33464,active
PRD01417,CAT027,SUP0261,Product 1417,Marble,7379,13243,active
PRD01418,CAT007,SUP0032,Product 1418,Steel,10943,20534,Active
PRD01419,CAT006,SUP0182,Product 1419,Steel,936,12393,Active
PRD01420,CAT034,SUP0415,Product 1420,Plywood,8279,15924,Discontinued
PRD01421,CAT009,SUP0256,Product 1421,Wood,12345,25623,Discontinued
PRD01422,CAT002,SUP0309,Product 1422,Plywood,23429,34107,Discontinued
PRD01423,CAT035,SUP0186,Product 1423,Marble,13854,16289,active
PRD01424,CAT011,SUP0203,Product 1424,Laminate,34687,44347,active
PRD01425,CAT026,SUP0304,Product 1425,Wood,6459,15988,Discontinued
PRD01426,CAT002,SUP0116,Product 1426,Glass,22818,34511,Active
PRD01427,CAT023,SUP0355,Product 1427,Steel,31351,32000,Discontinued
PRD01428,CAT032,SUP0135,Product 1428,Laminate,46415,61289,Active
PRD01429,CAT010,SUP0405,Product 1429,Steel,13340,22113,Discontinued
PRD01430,CAT023,SUP0421, Product 1430,Plywood,39885,48222,active
PRD01431,CAT006,SUP0049,Product 1431,Steel,48462,49686,active
PRD01432,CAT015,SUP0334,Product 1432,Laminate,31292,44815,active
PRD01433,CAT003,SUP0073,Product 1433,Marble,25710,38724,Discontinued
PRD01434,CAT006,SUP0329,Product 1434,Steel,40468,54011,Discontinued
PRD01435,CAT012,SUP0397,Product 1435,Marble,44515,53386,Discontinued
PRD01436,CAT005,SUP0089,Product 1436,Marble,21129,29015,Discontinued
PRD01437,CAT011,SUP0447,Product 1437,Glass,45196,50632,active
PRD01438,CAT006,SUP0231,Product 1438,Glass,44167,56003,Discontinued
PRD01439,CAT014,SUP0332,Product 1439,Glass,12289,22789,active
PRD01440,CAT014,SUP0089,Product 1440,Wood,28633,38373,Discontinued
PRD01441,CAT023,SUP0135,Product 1441,Marble,11196,17777,Active
PRD01442,CAT029,SUP0052,Product 1442,Steel,48550,57960,Discontinued
PRD01443,CAT035,SUP0004,Product 1443,Laminate,20472,24271,active
PRD01444,CAT023,SUP0454,Product 1444,Glass,16669,30798,active
PRD01445,CAT003,SUP0490,Product 1445,Plywood,10586,24190,active
PRD01446,CAT038,SUP0181,Product 1446,Steel,34564,36633,Discontinued
PRD01447,CAT022,SUP0481,Product 1447,Laminate,3438,11962,Discontinued
PRD01448,CAT013,SUP0434,Product 1448,Plywood,41145,49925,Active
PRD01449,CAT033,SUP0127,Product 1449,Plywood,11425,17120,Discontinued
PRD01450,CAT018,SUP0047,Product 1450,Wood,17785,18178,Discontinued
PRD01451,CAT011,SUP0462,Product 1451,Laminate,16684,28133,active
PRD01452,CAT014,SUP0180,Product 1452,Glass,25436,27193,Discontinued
PRD01453,CAT028,SUP0149,Product 1453,Plywood,10176,13712,Active
PRD01454,CAT037,SUP0038,Product 1454,Marble,44344,44768,active
PRD01455,CAT032,SUP0257,Product 1455,Laminate,25238,31241,Active
PRD01456,CAT017,SUP0165,Product 1456,Glass,29036,43314,active
PRD01457,CAT034,SUP0255,Product 1457,Plywood,46286,51887,Active
PRD01458,CAT008,SUP0289,Product 1458,Wood,38075,52551,Active
PRD01459,CAT034,SUP0166,Product 1459,Wood,21563,23526,active
PRD01460,CAT019,SUP0277,Product 1460,Wood,3897,11206,Active
PRD01461,CAT031,SUP0435,Product 1461,Glass,34656,37519,Active
PRD01462,CAT034,SUP0443,Product 1462,Plywood,48105,61343,active
PRD01463,CAT036,SUP0437,Product 1463,Laminate,8384,22474,active
PRD01464,CAT023,SUP0232,Product 1464,Steel,14451,26936,Discontinued
PRD01465,CAT008,SUP0219,Product 1465,Marble,44442,55658,Active
PRD01466,CAT026,SUP0064,Product 1466,Plywood,16612,24277,active
PRD01467,CAT001,SUP0056,Product 1467,Glass,33953,42334,active
PRD01468,CAT020,SUP0043,Product 1468,Laminate,30796,34021,active
PRD01469,CAT038,SUP0270,Product 1469,Plywood,36878,45222,Discontinued
PRD01470,CAT020,SUP0499,Product 1470,Marble,25386,34196,Discontinued
PRD01471,CAT010,SUP0418,Product 1471,Steel,12666,20994,Active
PRD01472,CAT001,SUP0313,Product 1472,Steel,12073,16286,Discontinued
PRD01473,CAT011,SUP0473,Product 1473,Laminate,30558,44325,active
PRD01474,CAT025,SUP0067,Product 1474,Plywood,49454,54412,Active
PRD01475,CAT032,SUP0419,Product 1475,Laminate,33907,48128,active
PRD01476,CAT014,SUP0010,Product 1476,Laminate,38993,51719,Active
PRD01477,CAT038,SUP0004,Product 1477,Plywood,32170,36504,Active
PRD01478,CAT028,SUP0309,Product 1478,Glass,12171,16579,active
PRD01479,CAT009,SUP0052,Product 1479,Marble,47752,55592,Active
PRD01480,CAT006,SUP0400,Product 1480,Steel,45926,57584,active
PRD01481,CAT015,SUP0382,Product 1481,Laminate,19067,23696,Active
PRD01482,CAT002,SUP0087,Product 1482,Plywood,23568,35829,Discontinued
PRD01483,CAT011,SUP0401,Product 1483,Laminate,14894,22171,active
PRD01484,CAT003,SUP0278,Product 1484,Plywood,2250,17210,active
PRD01485,CAT006,SUP0422, Product 1485,Steel,4970,8249,Discontinued
PRD01486,CAT040,SUP0264,Product 1486,Plywood,32453,34834,Discontinued
PRD01487,CAT024,SUP0487,Product 1487,Laminate,28906,39589,active
PRD01488,CAT003,SUP0072,Product 1488,Marble,28776,32065,Active
PRD01489,CAT040,SUP0046,Product 1489,Plywood,27012,36609,Active
PRD01490,CAT031,SUP0007,Product 1490,Marble,18604,29903,Active
PRD01491,CAT002,SUP0066,Product 1491,Wood,14911,19516,active
PRD01492,CAT029,SUP0101,Product 1492,Laminate,47513,54252,active
PRD01493,CAT032,SUP0487,Product 1493,Wood,13470,27969,Active
PRD01494,CAT002,SUP0204,Product 1494,Marble,30783,33090,Active
PRD01495,CAT003,SUP0134,Product 1495,Laminate,20981,23945,Discontinued
PRD01496,CAT001,SUP0465,Product 1496,Plywood,19831,23621,Discontinued
PRD01497,CAT035,SUP0389,Product 1497,Laminate,34774,45719,Active
PRD01498,CAT011,SUP0088,Product 1498,Laminate,47197,55079,Active
PRD01499,CAT025,SUP0273,Product 1499,Steel,14303,20660,active
PRD01500,CAT026,SUP0457,Product 1500,Glass,11313,16106,active
PRD01501,CAT003,SUP0341,Product 1501,Laminate,29752,44615,Active
PRD01502,CAT038,SUP0392,Product 1502,Wood,18234,25795,Discontinued
PRD01503,CAT023,SUP0262,Product 1503,Glass,45026,49980,Discontinued
PRD01504,CAT038,SUP0451,Product 1504,Plywood,32609,33730,Active
PRD01505,CAT007,SUP0302,Product 1505,Glass,26385,32070,Active
PRD01506,CAT004,SUP0494,Product 1506,Wood,12296,18482,active
PRD01507,CAT019,SUP0443,Product 1507,Plywood,10993,15136,Active
PRD01508,CAT039,SUP0482,Product 1508,Wood,12418,24388,active
PRD01509,CAT011,SUP0352,Product 1509,Marble,8767,17759,active
PRD01510,CAT025,SUP0048,Product 1510,Wood,25177,25644,active
PRD01511,CAT008,SUP0062,Product 1511,Steel,7223,18829,Discontinued
PRD01512,CAT018,SUP0109,Product 1512,Steel,19776,24808,Discontinued
PRD01513,CAT036,SUP0225,Product 1513,Plywood,25362,39700,active
PRD01514,CAT030,SUP0096,Product 1514,Marble,46712,57193,active
PRD01515,CAT003,SUP0037,Product 1515,Marble,29383,31868,active
PRD01516,CAT032,SUP0477,Product 1516,Wood,19847,25332,active
PRD01517,CAT018,SUP0220,Product 1517,Steel,22294,33164,active
PRD01518,CAT007,SUP0235,Product 1518,Steel,4820,11267,Active
PRD01519,CAT038,SUP0258,Product 1519,Marble,795,10011,Active
PRD01520,CAT019,SUP0081,Product 1520,Laminate,13985,22941,Active
PRD01521,CAT019,SUP0258,Product 1521,Laminate,45450,51713,active
PRD01522,CAT011,SUP0132,Product 1522,Wood,17383,29713,Active
PRD01523,CAT005,SUP0174,Product 1523,Wood,36141,45272,active
PRD01524,CAT040,SUP0143,Product 1524,Glass,11452,14474,Discontinued
PRD01525,CAT001,SUP0188,Product 1525,Plywood,5638,15341,Active
PRD01526,CAT004,SUP0437,Product 1526,Plywood,3728,4144,Discontinued
PRD01527,CAT040,SUP0296,Product 1527,Wood,17059,30951,Active
PRD01528,CAT033,SUP0411,Product 1528,Marble,10899,22037,Discontinued
PRD01529,CAT013,SUP0480,Product 1529,Plywood,15740,22776,Active
PRD01530,CAT015,SUP0335,Product 1530,Wood,843,2038,Discontinued
PRD01531,CAT007,SUP0360,Product 1531,Wood,4545,9243,active
PRD01532,CAT009,SUP0022,Product 1532,Marble,28919,37094,Active
PRD01533,CAT013,SUP0378,Product 1533,Laminate,7476,19375,Active
